Nov. 2, 2023   12:30:10
Cyclic Voltammetry
File: c:\users\dell\desktop\电化学数据\114514\blank0_5new.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = -0.25
High E (V) = 1.25
Low E (V) = -0.3
Init P/N = P
Scan Rate (V/s) = 0.5
Segment = 8
Sample Interval (V) = 0.01
Quiet Time (sec) = 1
Sensitivity (A/V) = 1e-5

Segment 1:
Ep = 0.710V
ip = -1.356e-7A
Ah = -4.751e-9C

Segment 2:
Ep = 0.370V
ip = 1.559e-5A
Ah = 2.673e-6C

Ep = -0.090V
ip = 6.961e-6A
Ah = 8.240e-7C

Segment 3:
Ep = 1.240V
ip = -2.014e-6A
Ah = -2.196e-7C

Segment 4:
Ep = 0.370V
ip = 1.681e-5A
Ah = 3.001e-6C

Ep = -0.080V
ip = 7.566e-6A
Ah = 7.768e-7C

Segment 5:
Ep = 1.240V
ip = -1.968e-6A
Ah = -1.930e-7C

Segment 6:
Ep = 0.370V
ip = 1.775e-5A
Ah = 3.192e-6C

Ep = -0.080V
ip = 7.406e-6A
Ah = 7.856e-7C

Segment 7:
Ep = -0.060V
ip = -2.729e-6A
Ah = -2.120e-7C

Ep = 1.240V
ip = -2.076e-6A
Ah = -2.207e-7C

Segment 8:
Ep = 0.370V
ip = 1.807e-5A
Ah = 3.248e-6C

Ep = -0.080V
ip = 8.051e-6A
Ah = 8.376e-7C

Potential/V, Current/A, Charge/C
0.700, 2.256e-6, -2.287e-5
0.690, 2.379e-6, -2.282e-5
0.680, 2.553e-6, -2.277e-5
0.670, 2.734e-6, -2.271e-5
0.660, 2.931e-6, -2.266e-5
0.650, 3.104e-6, -2.259e-5
0.640, 3.269e-6, -2.253e-5
0.630, 3.465e-6, -2.246e-5
0.620, 3.706e-6, -2.239e-5
0.610, 3.985e-6, -2.231e-5
0.600, 4.318e-6, -2.222e-5
0.590, 4.657e-6, -2.213e-5
0.580, 4.992e-6, -2.203e-5
0.570, 5.342e-6, -2.192e-5
0.560, 5.725e-6, -2.181e-5
0.550, 6.187e-6, -2.168e-5
0.540, 6.739e-6, -2.155e-5
0.530, 7.395e-6, -2.140e-5
0.520, 8.118e-6, -2.124e-5
0.510, 8.859e-6, -2.106e-5
0.500, 9.665e-6, -2.087e-5
0.490, 1.054e-5, -2.065e-5
0.480, 1.161e-5, -2.042e-5
0.470, 1.286e-5, -2.017e-5
0.460, 1.432e-5, -1.988e-5
0.450, 1.587e-5, -1.956e-5
0.440, 1.745e-5, -1.921e-5
0.430, 1.903e-5, -1.883e-5
0.420, 2.066e-5, -1.842e-5
0.410, 2.232e-5, -1.797e-5
0.400, 2.395e-5, -1.749e-5
0.390, 2.539e-5, -1.699e-5
0.380, 2.638e-5, -1.646e-5
0.370, 2.676e-5, -1.592e-5
0.360, 2.649e-5, -1.539e-5
0.350, 2.562e-5, -1.488e-5
0.340, 2.432e-5, -1.439e-5
0.330, 2.265e-5, -1.394e-5
0.320, 2.073e-5, -1.353e-5
0.310, 1.859e-5, -1.315e-5
0.300, 1.639e-5, -1.283e-5
0.290, 1.430e-5, -1.254e-5
0.280, 1.242e-5, -1.229e-5
0.270, 1.086e-5, -1.208e-5
0.260, 9.526e-6, -1.189e-5
0.250, 8.392e-6, -1.172e-5
0.240, 7.382e-6, -1.157e-5
0.230, 6.508e-6, -1.144e-5
0.220, 5.782e-6, -1.132e-5
0.210, 5.187e-6, -1.122e-5
0.200, 4.690e-6, -1.113e-5
0.190, 4.259e-6, -1.104e-5
0.180, 3.875e-6, -1.096e-5
0.170, 3.527e-6, -1.089e-5
0.160, 3.215e-6, -1.083e-5
0.150, 2.946e-6, -1.077e-5
0.140, 2.739e-6, -1.072e-5
0.130, 2.558e-6, -1.066e-5
0.120, 2.429e-6, -1.062e-5
0.110, 2.297e-6, -1.057e-5
0.100, 2.180e-6, -1.053e-5
0.090, 2.084e-6, -1.048e-5
0.080, 2.001e-6, -1.044e-5
0.070, 1.985e-6, -1.040e-5
0.060, 1.986e-6, -1.036e-5
0.050, 2.020e-6, -1.032e-5
0.040, 2.068e-6, -1.028e-5
0.030, 2.148e-6, -1.024e-5
0.020, 2.265e-6, -1.019e-5
0.010, 2.455e-6, -1.015e-5
0.000, 2.765e-6, -1.009e-5
-0.010, 3.220e-6, -1.003e-5
-0.020, 3.846e-6, -9.949e-6
-0.030, 4.681e-6, -9.855e-6
-0.040, 5.714e-6, -9.741e-6
-0.050, 6.848e-6, -9.604e-6
-0.060, 7.922e-6, -9.446e-6
-0.070, 8.742e-6, -9.271e-6
-0.080, 9.130e-6, -9.088e-6
-0.090, 9.202e-6, -8.904e-6
-0.100, 8.972e-6, -8.725e-6
-0.110, 8.731e-6, -8.550e-6
-0.120, 8.592e-6, -8.378e-6
-0.130, 8.590e-6, -8.206e-6
-0.140, 8.854e-6, -8.029e-6
-0.150, 9.236e-6, -7.845e-6
-0.160, 9.708e-6, -7.651e-6
-0.170, 1.024e-5, -7.446e-6
-0.180, 1.097e-5, -7.226e-6
-0.190, 1.191e-5, -6.988e-6
-0.200, 1.297e-5, -6.729e-6
-0.210, 1.413e-5, -6.446e-6
-0.220, 1.526e-5, -6.141e-6
-0.230, 1.614e-5, -5.818e-6
-0.240, 1.655e-5, -5.487e-6
-0.250, 1.657e-5, -5.156e-6
-0.260, 1.638e-5, -4.828e-6
-0.270, 1.636e-5, -4.501e-6
-0.280, 1.644e-5, -4.172e-6
-0.290, 1.680e-5, -3.836e-6
-0.300, 6.243e-6, -3.711e-6

Segment 3:
-0.290, -4.361e-6, -3.798e-6
-0.280, -7.259e-6, -3.944e-6
-0.270, -9.124e-6, -4.126e-6
-0.260, -1.022e-5, -4.330e-6
-0.250, -1.102e-5, -4.551e-6
-0.240, -1.157e-5, -4.782e-6
-0.230, -1.193e-5, -5.021e-6
-0.220, -1.212e-5, -5.263e-6
-0.210, -1.200e-5, -5.503e-6
-0.200, -1.173e-5, -5.738e-6
-0.190, -1.113e-5, -5.960e-6
-0.180, -1.025e-5, -6.165e-6
-0.170, -9.494e-6, -6.355e-6
-0.160, -9.012e-6, -6.535e-6
-0.150, -8.801e-6, -6.711e-6
-0.140, -8.796e-6, -6.887e-6
-0.130, -8.813e-6, -7.064e-6
-0.120, -8.866e-6, -7.241e-6
-0.110, -8.944e-6, -7.420e-6
-0.100, -9.134e-6, -7.603e-6
-0.090, -9.562e-6, -7.794e-6
-0.080, -1.009e-5, -7.996e-6
-0.070, -1.067e-5, -8.209e-6
-0.060, -1.075e-5, -8.424e-6
-0.050, -9.708e-6, -8.618e-6
-0.040, -7.853e-6, -8.775e-6
-0.030, -5.986e-6, -8.895e-6
-0.020, -4.643e-6, -8.988e-6
-0.010, -3.725e-6, -9.062e-6
-0.000, -3.099e-6, -9.124e-6
0.010, -2.633e-6, -9.177e-6
0.020, -2.258e-6, -9.222e-6
0.030, -1.978e-6, -9.262e-6
0.040, -1.765e-6, -9.297e-6
0.050, -1.622e-6, -9.329e-6
0.060, -1.508e-6, -9.360e-6
0.070, -1.417e-6, -9.388e-6
0.080, -1.340e-6, -9.415e-6
0.090, -1.271e-6, -9.440e-6
0.100, -1.221e-6, -9.464e-6
0.110, -1.201e-6, -9.489e-6
0.120, -1.199e-6, -9.512e-6
0.130, -1.190e-6, -9.536e-6
0.140, -1.187e-6, -9.560e-6
0.150, -1.165e-6, -9.583e-6
0.160, -1.148e-6, -9.606e-6
0.170, -1.128e-6, -9.629e-6
0.180, -1.131e-6, -9.651e-6
0.190, -1.140e-6, -9.674e-6
0.200, -1.154e-6, -9.697e-6
0.210, -1.150e-6, -9.720e-6
0.220, -1.132e-6, -9.743e-6
0.230, -1.118e-6, -9.765e-6
0.240, -1.120e-6, -9.788e-6
0.250, -1.130e-6, -9.810e-6
0.260, -1.142e-6, -9.833e-6
0.270, -1.158e-6, -9.856e-6
0.280, -1.165e-6, -9.880e-6
0.290, -1.162e-6, -9.903e-6
0.300, -1.164e-6, -9.926e-6
0.310, -1.173e-6, -9.950e-6
0.320, -1.200e-6, -9.974e-6
0.330, -1.231e-6, -9.998e-6
0.340, -1.270e-6, -1.002e-5
0.350, -1.299e-6, -1.005e-5
0.360, -1.329e-6, -1.008e-5
0.370, -1.365e-6, -1.010e-5
0.380, -1.410e-6, -1.013e-5
0.390, -1.490e-6, -1.016e-5
0.400, -1.585e-6, -1.019e-5
0.410, -1.692e-6, -1.023e-5
0.420, -1.801e-6, -1.026e-5
0.430, -1.913e-6, -1.030e-5
0.440, -2.050e-6, -1.034e-5
0.450, -2.228e-6, -1.039e-5
0.460, -2.473e-6, -1.044e-5
0.470, -2.791e-6, -1.049e-5
0.480, -3.193e-6, -1.056e-5
0.490, -3.695e-6, -1.063e-5
0.500, -4.326e-6, -1.072e-5
0.510, -5.079e-6, -1.082e-5
0.520, -5.920e-6, -1.094e-5
0.530, -6.801e-6, -1.107e-5
0.540, -7.577e-6, -1.122e-5
0.550, -8.212e-6, -1.139e-5
0.560, -8.590e-6, -1.156e-5
0.570, -8.811e-6, -1.174e-5
0.580, -8.966e-6, -1.192e-5
0.590, -9.153e-6, -1.210e-5
0.600, -9.439e-6, -1.229e-5
0.610, -9.707e-6, -1.248e-5
0.620, -9.923e-6, -1.268e-5
0.630, -1.000e-5, -1.288e-5
0.640, -9.978e-6, -1.308e-5
0.650, -9.970e-6, -1.328e-5
0.660, -1.001e-5, -1.348e-5
0.670, -1.009e-5, -1.368e-5
0.680, -1.019e-5, -1.388e-5
0.690, -1.022e-5, -1.409e-5
0.700, -1.018e-5, -1.429e-5
0.710, -1.008e-5, -1.449e-5
0.720, -9.987e-6, -1.469e-5
0.730, -9.961e-6, -1.489e-5
0.740, -9.946e-6, -1.509e-5
0.750, -9.958e-6, -1.529e-5
0.760, -9.927e-6, -1.549e-5
0.770, -9.811e-6, -1.569e-5
0.780, -9.658e-6, -1.588e-5
0.790, -9.522e-6, -1.607e-5
0.800, -9.487e-6, -1.626e-5
0.810, -9.492e-6, -1.645e-5
0.820, -9.510e-6, -1.664e-5
0.830, -9.542e-6, -1.683e-5
0.840, -9.510e-6, -1.702e-5
0.850, -9.473e-6, -1.721e-5
0.860, -9.459e-6, -1.740e-5
0.870, -9.534e-6, -1.759e-5
0.880, -9.644e-6, -1.778e-5
0.890, -9.772e-6, -1.798e-5
0.900, -9.857e-6, -1.818e-5
0.910, -9.911e-6, -1.837e-5
0.920, -9.949e-6, -1.857e-5
0.930, -9.999e-6, -1.877e-5
0.940, -1.011e-5, -1.897e-5
0.950, -1.024e-5, -1.918e-5
0.960, -1.040e-5, -1.939e-5
0.970, -1.049e-5, -1.960e-5
0.980, -1.054e-5, -1.981e-5
0.990, -1.057e-5, -2.002e-5
1.000, -1.060e-5, -2.023e-5
1.010, -1.070e-5, -2.045e-5
1.020, -1.082e-5, -2.066e-5
1.030, -1.094e-5, -2.088e-5
1.040, -1.099e-5, -2.110e-5
1.050, -1.099e-5, -2.132e-5
1.060, -1.099e-5, -2.154e-5
1.070, -1.102e-5, -2.176e-5
1.080, -1.109e-5, -2.198e-5
1.090, -1.118e-5, -2.221e-5
1.100, -1.126e-5, -2.243e-5
1.110, -1.132e-5, -2.266e-5
1.120, -1.133e-5, -2.288e-5
1.130, -1.133e-5, -2.311e-5
1.140, -1.139e-5, -2.334e-5
1.150, -1.148e-5, -2.357e-5
1.160, -1.160e-5, -2.380e-5
1.170, -1.176e-5, -2.404e-5
1.180, -1.186e-5, -2.427e-5
1.190, -1.197e-5, -2.451e-5
1.200, -1.208e-5, -2.475e-5
1.210, -1.228e-5, -2.500e-5
1.220, -1.255e-5, -2.525e-5
1.230, -1.289e-5, -2.551e-5
1.240, -1.329e-5, -2.577e-5
1.250, -1.115e-5, -2.600e-5

Segment 4:
1.240, -7.548e-6, -2.615e-5
1.230, -5.480e-6, -2.626e-5
1.220, -4.119e-6, -2.634e-5
1.210, -3.192e-6, -2.640e-5
1.200, -2.524e-6, -2.645e-5
1.190, -2.007e-6, -2.649e-5
1.180, -1.598e-6, -2.653e-5
1.170, -1.281e-6, -2.655e-5
1.160, -1.034e-6, -2.657e-5
1.150, -8.547e-7, -2.659e-5
1.140, -7.054e-7, -2.660e-5
1.130, -5.743e-7, -2.662e-5
1.120, -4.525e-7, -2.662e-5
1.110, -3.003e-7, -2.663e-5
1.100, -1.536e-7, -2.663e-5
1.090, -7.921e-8, -2.663e-5
1.080, -1.541e-8, -2.664e-5
1.070, 4.119e-8, -2.663e-5
1.060, 9.024e-8, -2.663e-5
1.050, 1.539e-7, -2.663e-5
1.040, 2.198e-7, -2.663e-5
1.030, 2.811e-7, -2.662e-5
1.020, 3.296e-7, -2.661e-5
1.010, 3.560e-7, -2.661e-5
1.000, 3.905e-7, -2.660e-5
0.990, 4.398e-7, -2.659e-5
0.980, 4.946e-7, -2.658e-5
0.970, 5.495e-7, -2.657e-5
0.960, 6.029e-7, -2.656e-5
0.950, 6.320e-7, -2.654e-5
0.940, 6.662e-7, -2.653e-5
0.930, 6.908e-7, -2.652e-5
0.920, 7.449e-7, -2.650e-5
0.910, 8.011e-7, -2.649e-5
0.900, 8.574e-7, -2.647e-5
0.890, 9.169e-7, -2.645e-5
0.880, 9.513e-7, -2.643e-5
0.870, 9.896e-7, -2.641e-5
0.860, 1.029e-6, -2.639e-5
0.850, 1.084e-6, -2.637e-5
0.840, 1.158e-6, -2.635e-5
0.830, 1.251e-6, -2.632e-5
0.820, 1.315e-6, -2.629e-5
0.810, 1.378e-6, -2.627e-5
0.800, 1.424e-6, -2.624e-5
0.790, 1.481e-6, -2.621e-5
0.780, 1.567e-6, -2.618e-5
0.770, 1.666e-6, -2.614e-5
0.760, 1.775e-6, -2.611e-5
0.750, 1.873e-6, -2.607e-5
0.740, 1.949e-6, -2.603e-5
0.730, 2.038e-6, -2.599e-5
0.720, 2.132e-6, -2.595e-5
0.710, 2.262e-6, -2.590e-5
0.700, 2.411e-6, -2.586e-5
0.690, 2.572e-6, -2.580e-5
0.680, 2.736e-6, -2.575e-5
0.670, 2.882e-6, -2.569e-5
0.660, 3.027e-6, -2.563e-5
0.650, 3.196e-6, -2.557e-5
0.640, 3.403e-6, -2.550e-5
0.630, 3.658e-6, -2.543e-5
0.620, 3.945e-6, -2.535e-5
0.610, 4.226e-6, -2.526e-5
0.600, 4.516e-6, -2.517e-5
0.590, 4.795e-6, -2.508e-5
0.580, 5.120e-6, -2.497e-5
0.570, 5.531e-6, -2.486e-5
0.560, 6.007e-6, -2.474e-5
0.550, 6.561e-6, -2.461e-5
0.540, 7.117e-6, -2.447e-5
0.530, 7.738e-6, -2.431e-5
0.520, 8.387e-6, -2.415e-5
0.510, 9.135e-6, -2.396e-5
0.500, 1.005e-5, -2.376e-5
0.490, 1.112e-5, -2.354e-5
0.480, 1.235e-5, -2.329e-5
0.470, 1.368e-5, -2.302e-5
0.460, 1.509e-5, -2.272e-5
0.450, 1.659e-5, -2.239e-5
0.440, 1.819e-5, -2.202e-5
0.430, 1.998e-5, -2.162e-5
0.420, 2.192e-5, -2.118e-5
0.410, 2.386e-5, -2.071e-5
0.400, 2.552e-5, -2.020e-5
0.390, 2.677e-5, -1.966e-5
0.380, 2.750e-5, -1.911e-5
0.370, 2.774e-5, -1.856e-5
0.360, 2.747e-5, -1.801e-5
0.350, 2.665e-5, -1.747e-5
0.340, 2.524e-5, -1.697e-5
0.330, 2.325e-5, -1.650e-5
0.320, 2.092e-5, -1.609e-5
0.310, 1.849e-5, -1.572e-5
0.300, 1.619e-5, -1.539e-5
0.290, 1.412e-5, -1.511e-5
0.280, 1.230e-5, -1.486e-5
0.270, 1.072e-5, -1.465e-5
0.260, 9.317e-6, -1.446e-5
0.250, 8.110e-6, -1.430e-5
0.240, 7.092e-6, -1.416e-5
0.230, 6.276e-6, -1.403e-5
0.220, 5.628e-6, -1.392e-5
0.210, 5.078e-6, -1.382e-5
0.200, 4.591e-6, -1.373e-5
0.190, 4.124e-6, -1.365e-5
0.180, 3.732e-6, -1.357e-5
0.170, 3.395e-6, -1.350e-5
0.160, 3.124e-6, -1.344e-5
0.150, 2.900e-6, -1.338e-5
0.140, 2.706e-6, -1.333e-5
0.130, 2.519e-6, -1.328e-5
0.120, 2.368e-6, -1.323e-5
0.110, 2.231e-6, -1.319e-5
0.100, 2.134e-6, -1.314e-5
0.090, 2.079e-6, -1.310e-5
0.080, 2.036e-6, -1.306e-5
0.070, 2.015e-6, -1.302e-5
0.060, 2.005e-6, -1.298e-5
0.050, 2.016e-6, -1.294e-5
0.040, 2.069e-6, -1.290e-5
0.030, 2.162e-6, -1.286e-5
0.020, 2.346e-6, -1.281e-5
0.010, 2.589e-6, -1.276e-5
0.000, 2.923e-6, -1.270e-5
-0.010, 3.346e-6, -1.263e-5
-0.020, 3.928e-6, -1.255e-5
-0.030, 4.794e-6, -1.246e-5
-0.040, 5.961e-6, -1.234e-5
-0.050, 7.419e-6, -1.219e-5
-0.060, 8.781e-6, -1.201e-5
-0.070, 9.601e-6, -1.182e-5
-0.080, 9.662e-6, -1.163e-5
-0.090, 9.385e-6, -1.144e-5
-0.100, 9.054e-6, -1.126e-5
-0.110, 8.867e-6, -1.108e-5
-0.120, 8.834e-6, -1.091e-5
-0.130, 8.905e-6, -1.073e-5
-0.140, 9.062e-6, -1.055e-5
-0.150, 9.195e-6, -1.036e-5
-0.160, 9.529e-6, -1.017e-5
-0.170, 1.011e-5, -9.970e-6
-0.180, 1.109e-5, -9.748e-6
-0.190, 1.238e-5, -9.500e-6
-0.200, 1.368e-5, -9.227e-6
-0.210, 1.470e-5, -8.933e-6
-0.220, 1.549e-5, -8.623e-6
-0.230, 1.606e-5, -8.302e-6
-0.240, 1.647e-5, -7.972e-6
-0.250, 1.673e-5, -7.638e-6
-0.260, 1.676e-5, -7.303e-6
-0.270, 1.666e-5, -6.969e-6
-0.280, 1.639e-5, -6.642e-6
-0.290, 1.634e-5, -6.315e-6
-0.300, 5.401e-6, -6.207e-6

Segment 5:
-0.290, -5.107e-6, -6.309e-6
-0.280, -7.603e-6, -6.461e-6
-0.270, -9.136e-6, -6.644e-6
