Nov. 2, 2023   12:16:01
Cyclic Voltammetry
File: c:\users\dell\desktop\电化学数据\114514\blank0_1.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = -0.25
High E (V) = 1.2
Low E (V) = -0.25
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 8
Sample Interval (V) = 0.005
Quiet Time (sec) = 8
Sensitivity (A/V) = 1e-5

Segment 1:
Ep = 1.195V
ip = -1.189e-7A
Ah = -2.833e-8C

Segment 2:
Ep = 0.395V
ip = 3.702e-6A
Ah = 3.246e-6C

Ep = -0.245V
ip = 1.749e-6A
Ah = 7.923e-7C

Segment 3:
Ep = 1.195V
ip = -3.284e-7A
Ah = -1.292e-7C

Segment 4:
Ep = 0.400V
ip = 4.025e-6A
Ah = 3.487e-6C

Ep = -0.240V
ip = 2.112e-6A
Ah = 9.547e-7C

Segment 5:
Ep = 1.195V
ip = -3.939e-7A
Ah = -1.682e-7C

Segment 6:
Ep = 0.405V
ip = 4.212e-6A
Ah = 3.415e-6C

Ep = -0.235V
ip = 1.726e-6A
Ah = 6.604e-7C

Segment 7:
Ep = 1.195V
ip = -3.512e-7A
Ah = -1.156e-7C

Segment 8:
Ep = 0.405V
ip = 4.383e-6A
Ah = 3.604e-6C

Ep = -0.235V
ip = 1.650e-6A
Ah = 6.369e-7C

Potential/V, Current/A, Charge/C
0.780, -2.576e-6, -1.257e-5
0.785, -2.572e-6, -1.269e-5
0.790, -2.620e-6, -1.283e-5
0.795, -2.605e-6, -1.296e-5
0.800, -2.602e-6, -1.309e-5
0.805, -2.656e-6, -1.322e-5
0.810, -2.655e-6, -1.335e-5
0.815, -2.648e-6, -1.348e-5
0.820, -2.700e-6, -1.362e-5
0.825, -2.705e-6, -1.375e-5
0.830, -2.699e-6, -1.389e-5
0.835, -2.751e-6, -1.403e-5
0.840, -2.756e-6, -1.416e-5
0.845, -2.750e-6, -1.430e-5
0.850, -2.800e-6, -1.444e-5
0.855, -2.815e-6, -1.458e-5
0.860, -2.812e-6, -1.472e-5
0.865, -2.864e-6, -1.487e-5
0.870, -2.891e-6, -1.501e-5
0.875, -2.883e-6, -1.515e-5
0.880, -2.935e-6, -1.530e-5
0.885, -2.957e-6, -1.545e-5
0.890, -2.951e-6, -1.560e-5
0.895, -2.998e-6, -1.575e-5
0.900, -3.033e-6, -1.590e-5
0.905, -3.024e-6, -1.605e-5
0.910, -3.073e-6, -1.620e-5
0.915, -3.107e-6, -1.636e-5
0.920, -3.102e-6, -1.651e-5
0.925, -3.147e-6, -1.667e-5
0.930, -3.186e-6, -1.683e-5
0.935, -3.182e-6, -1.699e-5
0.940, -3.221e-6, -1.715e-5
0.945, -3.259e-6, -1.731e-5
0.950, -3.251e-6, -1.748e-5
0.955, -3.293e-6, -1.764e-5
0.960, -3.335e-6, -1.781e-5
0.965, -3.332e-6, -1.797e-5
0.970, -3.364e-6, -1.814e-5
0.975, -3.411e-6, -1.831e-5
0.980, -3.402e-6, -1.848e-5
0.985, -3.433e-6, -1.865e-5
0.990, -3.484e-6, -1.883e-5
0.995, -3.477e-6, -1.900e-5
1.000, -3.502e-6, -1.918e-5
1.005, -3.547e-6, -1.935e-5
1.010, -3.540e-6, -1.953e-5
1.015, -3.563e-6, -1.971e-5
1.020, -3.613e-6, -1.989e-5
1.025, -3.606e-6, -2.007e-5
1.030, -3.622e-6, -2.025e-5
1.035, -3.669e-6, -2.044e-5
1.040, -3.662e-6, -2.062e-5
1.045, -3.669e-6, -2.080e-5
1.050, -3.712e-6, -2.099e-5
1.055, -3.704e-6, -2.117e-5
1.060, -3.710e-6, -2.136e-5
1.065, -3.744e-6, -2.155e-5
1.070, -3.736e-6, -2.173e-5
1.075, -3.737e-6, -2.192e-5
1.080, -3.775e-6, -2.211e-5
1.085, -3.773e-6, -2.230e-5
1.090, -3.771e-6, -2.249e-5
1.095, -3.806e-6, -2.268e-5
1.100, -3.796e-6, -2.287e-5
1.105, -3.785e-6, -2.305e-5
1.110, -3.824e-6, -2.325e-5
1.115, -3.824e-6, -2.344e-5
1.120, -3.818e-6, -2.363e-5
1.125, -3.855e-6, -2.382e-5
1.130, -3.859e-6, -2.401e-5
1.135, -3.842e-6, -2.421e-5
1.140, -3.878e-6, -2.440e-5
1.145, -3.886e-6, -2.459e-5
1.150, -3.873e-6, -2.479e-5
1.155, -3.912e-6, -2.498e-5
1.160, -3.921e-6, -2.518e-5
1.165, -3.920e-6, -2.538e-5
1.170, -3.956e-6, -2.557e-5
1.175, -3.978e-6, -2.577e-5
1.180, -3.975e-6, -2.597e-5
1.185, -4.024e-6, -2.617e-5
1.190, -4.065e-6, -2.637e-5
1.195, -4.067e-6, -2.658e-5
1.200, -3.707e-6, -2.676e-5

Segment 2:
1.195, -3.078e-6, -2.692e-5
1.190, -2.608e-6, -2.705e-5
1.185, -2.272e-6, -2.716e-5
1.180, -1.999e-6, -2.726e-5
1.175, -1.747e-6, -2.735e-5
1.170, -1.571e-6, -2.743e-5
1.165, -1.414e-6, -2.750e-5
1.160, -1.271e-6, -2.756e-5
1.155, -1.167e-6, -2.762e-5
1.150, -1.073e-6, -2.767e-5
1.145, -9.703e-7, -2.772e-5
1.140, -9.070e-7, -2.777e-5
1.135, -8.431e-7, -2.781e-5
1.130, -7.726e-7, -2.785e-5
1.125, -7.365e-7, -2.789e-5
1.120, -6.871e-7, -2.792e-5
1.115, -6.324e-7, -2.795e-5
1.110, -6.024e-7, -2.798e-5
1.105, -5.802e-7, -2.801e-5
1.100, -5.309e-7, -2.804e-5
1.095, -5.069e-7, -2.806e-5
1.090, -4.901e-7, -2.809e-5
1.085, -4.519e-7, -2.811e-5
1.080, -4.425e-7, -2.813e-5
1.075, -4.223e-7, -2.815e-5
1.070, -3.959e-7, -2.817e-5
1.065, -3.862e-7, -2.819e-5
1.060, -3.741e-7, -2.821e-5
1.055, -3.352e-7, -2.823e-5
1.050, -3.140e-7, -2.824e-5
1.045, -2.875e-7, -2.826e-5
1.040, -2.049e-7, -2.827e-5
1.035, -1.998e-7, -2.828e-5
1.030, -1.965e-7, -2.829e-5
1.025, -1.619e-7, -2.830e-5
1.020, -1.598e-7, -2.830e-5
1.015, -1.604e-7, -2.831e-5
1.010, -1.323e-7, -2.832e-5
1.005, -1.206e-7, -2.832e-5
1.000, -1.272e-7, -2.833e-5
0.995, -1.061e-7, -2.834e-5
0.990, -9.787e-8, -2.834e-5
0.985, -1.008e-7, -2.835e-5
0.980, -7.587e-8, -2.835e-5
0.975, -6.433e-8, -2.835e-5
0.970, -7.047e-8, -2.836e-5
0.965, -5.683e-8, -2.836e-5
0.960, -4.088e-8, -2.836e-5
0.955, -5.290e-8, -2.836e-5
0.950, -2.545e-8, -2.836e-5
0.945, -1.359e-8, -2.837e-5
0.940, -1.775e-8, -2.837e-5
0.935, -6.015e-9, -2.837e-5
0.930, 1.493e-8, -2.837e-5
0.925, -1.454e-10, -2.837e-5
0.920, 2.417e-8, -2.836e-5
0.915, 3.487e-8, -2.836e-5
0.910, 3.308e-8, -2.836e-5
0.905, 3.735e-8, -2.836e-5
0.900, 5.597e-8, -2.836e-5
0.895, 4.358e-8, -2.835e-5
0.890, 6.227e-8, -2.835e-5
0.885, 8.480e-8, -2.835e-5
0.880, 7.949e-8, -2.834e-5
0.875, 8.578e-8, -2.834e-5
0.870, 1.083e-7, -2.833e-5
0.865, 1.001e-7, -2.833e-5
0.860, 1.101e-7, -2.832e-5
0.855, 1.320e-7, -2.832e-5
0.850, 1.275e-7, -2.831e-5
0.845, 1.314e-7, -2.830e-5
0.840, 1.572e-7, -2.830e-5
0.835, 1.479e-7, -2.829e-5
0.830, 1.560e-7, -2.828e-5
0.825, 1.827e-7, -2.827e-5
0.820, 1.804e-7, -2.826e-5
0.815, 1.820e-7, -2.825e-5
0.810, 2.136e-7, -2.824e-5
0.805, 2.080e-7, -2.823e-5
0.800, 2.111e-7, -2.822e-5
0.795, 2.341e-7, -2.821e-5
0.790, 2.334e-7, -2.820e-5
0.785, 2.349e-7, -2.819e-5
0.780, 2.734e-7, -2.817e-5
0.775, 2.762e-7, -2.816e-5
0.770, 2.760e-7, -2.815e-5
0.765, 3.051e-7, -2.813e-5
0.760, 3.088e-7, -2.811e-5
0.755, 3.106e-7, -2.810e-5
0.750, 3.381e-7, -2.808e-5
0.745, 3.440e-7, -2.806e-5
0.740, 3.421e-7, -2.805e-5
0.735, 3.776e-7, -2.803e-5
0.730, 3.869e-7, -2.801e-5
0.725, 3.809e-7, -2.799e-5
0.720, 4.225e-7, -2.797e-5
0.715, 4.332e-7, -2.795e-5
0.710, 4.306e-7, -2.793e-5
0.705, 4.716e-7, -2.790e-5
0.700, 4.906e-7, -2.788e-5
0.695, 4.873e-7, -2.785e-5
0.690, 5.176e-7, -2.783e-5
0.685, 5.442e-7, -2.780e-5
0.680, 5.418e-7, -2.777e-5
0.675, 5.770e-7, -2.774e-5
0.670, 6.157e-7, -2.771e-5
0.665, 6.149e-7, -2.768e-5
0.660, 6.412e-7, -2.765e-5
0.655, 6.825e-7, -2.762e-5
0.650, 6.822e-7, -2.758e-5
0.645, 7.158e-7, -2.755e-5
0.640, 7.613e-7, -2.751e-5
0.635, 7.667e-7, -2.747e-5
0.630, 8.006e-7, -2.743e-5
0.625, 8.523e-7, -2.739e-5
0.620, 8.628e-7, -2.734e-5
0.615, 8.984e-7, -2.730e-5
0.610, 9.555e-7, -2.725e-5
0.605, 9.644e-7, -2.720e-5
0.600, 1.005e-6, -2.715e-5
0.595, 1.073e-6, -2.710e-5
0.590, 1.091e-6, -2.705e-5
0.585, 1.133e-6, -2.699e-5
0.580, 1.226e-6, -2.693e-5
0.575, 1.257e-6, -2.686e-5
0.570, 1.302e-6, -2.680e-5
0.565, 1.391e-6, -2.673e-5
0.560, 1.436e-6, -2.666e-5
0.555, 1.480e-6, -2.658e-5
0.550, 1.584e-6, -2.650e-5
0.545, 1.643e-6, -2.642e-5
0.540, 1.696e-6, -2.634e-5
0.535, 1.811e-6, -2.625e-5
0.530, 1.892e-6, -2.615e-5
0.525, 1.959e-6, -2.605e-5
0.520, 2.092e-6, -2.595e-5
0.515, 2.198e-6, -2.584e-5
0.510, 2.278e-6, -2.573e-5
0.505, 2.434e-6, -2.560e-5
0.500, 2.565e-6, -2.548e-5
0.495, 2.668e-6, -2.534e-5
0.490, 2.847e-6, -2.520e-5
0.485, 3.010e-6, -2.505e-5
0.480, 3.128e-6, -2.489e-5
0.475, 3.328e-6, -2.473e-5
0.470, 3.526e-6, -2.455e-5
0.465, 3.666e-6, -2.437e-5
0.460, 3.881e-6, -2.417e-5
0.455, 4.102e-6, -2.397e-5
0.450, 4.261e-6, -2.376e-5
0.445, 4.494e-6, -2.353e-5
0.440, 4.725e-6, -2.329e-5
0.435, 4.862e-6, -2.305e-5
0.430, 5.052e-6, -2.280e-5
0.425, 5.266e-6, -2.254e-5
0.420, 5.363e-6, -2.227e-5
0.415, 5.490e-6, -2.199e-5
0.410, 5.632e-6, -2.171e-5
0.405, 5.649e-6, -2.143e-5
0.400, 5.675e-6, -2.115e-5
0.395, 5.713e-6, -2.086e-5
0.390, 5.628e-6, -2.058e-5
0.385, 5.529e-6, -2.030e-5
0.380, 5.461e-6, -2.003e-5
0.375, 5.273e-6, -1.977e-5
0.370, 5.094e-6, -1.951e-5
0.365, 4.933e-6, -1.926e-5
0.360, 4.687e-6, -1.903e-5
0.355, 4.450e-6, -1.881e-5
0.350, 4.240e-6, -1.859e-5
0.345, 3.976e-6, -1.840e-5
0.340, 3.736e-6, -1.821e-5
0.335, 3.539e-6, -1.803e-5
0.330, 3.299e-6, -1.787e-5
0.325, 3.085e-6, -1.771e-5
0.320, 2.921e-6, -1.757e-5
0.315, 2.714e-6, -1.743e-5
0.310, 2.537e-6, -1.730e-5
0.305, 2.400e-6, -1.718e-5
0.300, 2.241e-6, -1.707e-5
0.295, 2.101e-6, -1.697e-5
0.290, 1.998e-6, -1.687e-5
0.285, 1.865e-6, -1.677e-5
0.280, 1.760e-6, -1.669e-5
0.275, 1.681e-6, -1.660e-5
0.270, 1.585e-6, -1.652e-5
0.265, 1.497e-6, -1.645e-5
0.260, 1.441e-6, -1.638e-5
0.255, 1.368e-6, -1.631e-5
0.250, 1.298e-6, -1.624e-5
0.245, 1.254e-6, -1.618e-5
0.240, 1.182e-6, -1.612e-5
0.235, 1.117e-6, -1.607e-5
0.230, 1.098e-6, -1.601e-5
0.225, 1.043e-6, -1.596e-5
0.220, 1.001e-6, -1.591e-5
0.215, 9.704e-7, -1.586e-5
0.210, 9.387e-7, -1.581e-5
0.205, 9.066e-7, -1.577e-5
0.200, 8.909e-7, -1.572e-5
0.195, 8.538e-7, -1.568e-5
0.190, 8.175e-7, -1.564e-5
0.185, 8.157e-7, -1.560e-5
0.180, 7.815e-7, -1.556e-5
0.175, 7.631e-7, -1.552e-5
0.170, 7.625e-7, -1.548e-5
0.165, 7.279e-7, -1.545e-5
0.160, 7.128e-7, -1.541e-5
0.155, 7.155e-7, -1.538e-5
0.150, 6.946e-7, -1.534e-5
0.145, 6.712e-7, -1.531e-5
0.140, 6.734e-7, -1.527e-5
0.135, 6.657e-7, -1.524e-5
0.130, 6.359e-7, -1.521e-5
0.125, 6.516e-7, -1.518e-5
0.120, 6.363e-7, -1.514e-5
0.115, 6.214e-7, -1.511e-5
0.110, 6.245e-7, -1.508e-5
0.105, 6.228e-7, -1.505e-5
0.100, 6.164e-7, -1.502e-5
0.095, 6.213e-7, -1.499e-5
0.090, 6.213e-7, -1.496e-5
0.085, 6.096e-7, -1.493e-5
0.080, 6.201e-7, -1.490e-5
0.075, 6.206e-7, -1.486e-5
0.070, 6.095e-7, -1.483e-5
0.065, 6.196e-7, -1.480e-5
0.060, 6.229e-7, -1.477e-5
0.055, 6.173e-7, -1.474e-5
0.050, 6.252e-7, -1.471e-5
0.045, 6.364e-7, -1.468e-5
0.040, 6.243e-7, -1.465e-5
0.035, 6.499e-7, -1.461e-5
0.030, 6.702e-7, -1.458e-5
0.025, 6.610e-7, -1.455e-5
0.020, 6.874e-7, -1.451e-5
0.015, 7.203e-7, -1.448e-5
0.010, 7.128e-7, -1.444e-5
0.005, 7.505e-7, -1.440e-5
0.000, 7.973e-7, -1.436e-5
-0.005, 7.929e-7, -1.432e-5
-0.010, 8.412e-7, -1.428e-5
-0.015, 9.137e-7, -1.424e-5
-0.020, 9.186e-7, -1.419e-5
-0.025, 9.764e-7, -1.414e-5
-0.030, 1.087e-6, -1.409e-5
-0.035, 1.107e-6, -1.403e-5
-0.040, 1.198e-6, -1.397e-5
-0.045, 1.364e-6, -1.390e-5
-0.050, 1.389e-6, -1.384e-5
-0.055, 1.479e-6, -1.376e-5
-0.060, 1.673e-6, -1.368e-5
-0.065, 1.681e-6, -1.359e-5
-0.070, 1.745e-6, -1.351e-5
-0.075, 1.938e-6, -1.341e-5
-0.080, 1.919e-6, -1.331e-5
-0.085, 1.952e-6, -1.322e-5
-0.090, 2.143e-6, -1.311e-5
-0.095, 2.092e-6, -1.300e-5
-0.100, 2.081e-6, -1.290e-5
-0.105, 2.257e-6, -1.279e-5
-0.110, 2.188e-6, -1.268e-5
-0.115, 2.150e-6, -1.257e-5
-0.120, 2.309e-6, -1.245e-5
-0.125, 2.236e-6, -1.234e-5
-0.130, 2.175e-6, -1.223e-5
-0.135, 2.339e-6, -1.212e-5
-0.140, 2.304e-6, -1.200e-5
-0.145, 2.242e-6, -1.189e-5
-0.150, 2.430e-6, -1.177e-5
-0.155, 2.426e-6, -1.165e-5
-0.160, 2.383e-6, -1.153e-5
-0.165, 2.608e-6, -1.140e-5
-0.170, 2.654e-6, -1.127e-5
-0.175, 2.619e-6, -1.113e-5
-0.180, 2.872e-6, -1.099e-5
-0.185, 2.977e-6, -1.084e-5
-0.190, 2.942e-6, -1.069e-5
-0.195, 3.235e-6, -1.053e-5
-0.200, 3.373e-6, -1.036e-5
-0.205, 3.336e-6, -1.020e-5
-0.210, 3.604e-6, -1.002e-5
-0.215, 3.781e-6, -9.828e-6
-0.220, 3.671e-6, -9.645e-6
-0.225, 3.941e-6, -9.448e-6
-0.230, 4.088e-6, -9.243e-6
-0.235, 3.950e-6, -9.046e-6
-0.240, 4.164e-6, -8.837e-6
-0.245, 4.330e-6, -8.621e-6
-0.250, 1.131e-6, -8.564e-6

Segment 3:
-0.245, -8.392e-7, -8.606e-6
-0.240, -1.158e-6, -8.664e-6
-0.235, -1.624e-6, -8.745e-6
-0.230, -1.643e-6, -8.828e-6
-0.225, -1.636e-6, -8.909e-6
-0.220, -1.921e-6, -9.005e-6
-0.215, -1.845e-6, -9.098e-6
-0.210, -1.744e-6, -9.185e-6
-0.205, -1.985e-6, -9.284e-6
-0.200, -1.884e-6, -9.378e-6
-0.195, -1.736e-6, -9.465e-6
-0.190, -1.898e-6, -9.560e-6
-0.185, -1.805e-6, -9.650e-6
-0.180, -1.619e-6, -9.731e-6
-0.175, -1.745e-6, -9.818e-6
-0.170, -1.661e-6, -9.901e-6
-0.165, -1.500e-6, -9.976e-6
-0.160, -1.608e-6, -1.006e-5
-0.155, -1.574e-6, -1.014e-5
-0.150, -1.431e-6, -1.021e-5
-0.145, -1.548e-6, -1.028e-5
-0.140, -1.553e-6, -1.036e-5
-0.135, -1.422e-6, -1.043e-5
-0.130, -1.542e-6, -1.051e-5
-0.125, -1.567e-6, -1.059e-5
-0.120, -1.446e-6, -1.066e-5
-0.115, -1.575e-6, -1.074e-5
-0.110, -1.625e-6, -1.082e-5
-0.105, -1.500e-6, -1.090e-5
-0.100, -1.634e-6, -1.098e-5
-0.095, -1.714e-6, -1.106e-5
-0.090, -1.592e-6, -1.114e-5
-0.085, -1.734e-6, -1.123e-5
-0.080, -1.835e-6, -1.132e-5
-0.075, -1.685e-6, -1.141e-5
-0.070, -1.802e-6, -1.150e-5
-0.065, -1.881e-6, -1.159e-5
-0.060, -1.661e-6, -1.167e-5
-0.055, -1.662e-6, -1.176e-5
-0.050, -1.633e-6, -1.184e-5
-0.045, -1.350e-6, -1.191e-5
