Nov. 2, 2023   14:02:41
Cyclic Voltammetry
File: c:\users\dell\desktop\电化学数据\114514\clean0_1.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = -0.3
High E (V) = 1.25
Low E (V) = -0.3
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 8
Sample Interval (V) = 0.01
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.380V
ip = 5.335e-6A
Ah = 4.439e-6C

Ep = -0.080V
ip = 1.855e-6A
Ah = 1.061e-6C

Segment 3:
Segment 4:
Ep = 0.390V
ip = 5.334e-6A
Ah = 4.055e-6C

Segment 5:
Segment 6:
Ep = 0.390V
ip = 5.330e-6A
Ah = 4.126e-6C

Ep = -0.080V
ip = 1.464e-6A
Ah = 7.078e-7C

Segment 7:
Segment 8:
Ep = 0.390V
ip = 5.436e-6A
Ah = 4.350e-6C

Ep = -0.070V
ip = 1.217e-6A
Ah = 4.965e-7C

Potential/V, Current/A, Charge/C
0.650, 7.145e-7, -1.227e-5
0.640, 7.655e-7, -1.219e-5
0.630, 8.197e-7, -1.211e-5
0.620, 8.804e-7, -1.202e-5
0.610, 9.444e-7, -1.193e-5
0.600, 1.014e-6, -1.183e-5
0.590, 1.090e-6, -1.172e-5
0.580, 1.189e-6, -1.160e-5
0.570, 1.296e-6, -1.147e-5
0.560, 1.407e-6, -1.133e-5
0.550, 1.532e-6, -1.117e-5
0.540, 1.670e-6, -1.101e-5
0.530, 1.832e-6, -1.082e-5
0.520, 2.018e-6, -1.062e-5
0.510, 2.233e-6, -1.040e-5
0.500, 2.484e-6, -1.015e-5
0.490, 2.775e-6, -9.873e-6
0.480, 3.111e-6, -9.562e-6
0.470, 3.504e-6, -9.211e-6
0.460, 3.959e-6, -8.815e-6
0.450, 4.490e-6, -8.366e-6
0.440, 5.054e-6, -7.861e-6
0.430, 5.651e-6, -7.296e-6
0.420, 6.250e-6, -6.671e-6
0.410, 6.801e-6, -5.991e-6
0.400, 7.244e-6, -5.266e-6
0.390, 7.538e-6, -4.513e-6
0.380, 7.591e-6, -3.753e-6
0.370, 7.445e-6, -3.009e-6
0.360, 7.106e-6, -2.298e-6
0.350, 6.650e-6, -1.633e-6
0.340, 6.138e-6, -1.019e-6
0.330, 5.558e-6, -4.636e-7
0.320, 5.014e-6, 3.778e-8
0.310, 4.713e-6, 5.091e-7
0.300, 4.569e-6, 9.659e-7
0.290, 4.182e-6, 1.384e-6
0.280, 3.770e-6, 1.761e-6
0.270, 3.392e-6, 2.100e-6
0.260, 3.181e-6, 2.418e-6
0.250, 3.167e-6, 2.735e-6
0.240, 3.018e-6, 3.037e-6
0.230, 2.789e-6, 3.316e-6
0.220, 2.595e-6, 3.575e-6
0.210, 2.393e-6, 3.815e-6
0.200, 2.234e-6, 4.038e-6
0.190, 2.146e-6, 4.253e-6
0.180, 2.200e-6, 4.473e-6
0.170, 2.194e-6, 4.692e-6
0.160, 2.078e-6, 4.900e-6
0.150, 1.959e-6, 5.096e-6
0.140, 1.880e-6, 5.284e-6
0.130, 1.817e-6, 5.466e-6
0.120, 1.714e-6, 5.637e-6
0.110, 1.645e-6, 5.802e-6
0.100, 1.716e-6, 5.973e-6
0.090, 1.707e-6, 6.144e-6
0.080, 1.635e-6, 6.307e-6
0.070, 1.612e-6, 6.469e-6
0.060, 1.637e-6, 6.632e-6
0.050, 1.721e-6, 6.804e-6
0.040, 1.738e-6, 6.978e-6
0.030, 1.746e-6, 7.153e-6
0.020, 1.828e-6, 7.335e-6
0.010, 1.869e-6, 7.522e-6
0.000, 1.940e-6, 7.716e-6
-0.010, 2.205e-6, 7.937e-6
-0.020, 2.436e-6, 8.181e-6
-0.030, 2.493e-6, 8.430e-6
-0.040, 2.639e-6, 8.694e-6
-0.050, 2.882e-6, 8.982e-6
-0.060, 3.133e-6, 9.295e-6
-0.070, 3.359e-6, 9.631e-6
-0.080, 3.510e-6, 9.982e-6
-0.090, 3.473e-6, 1.033e-5
-0.100, 3.376e-6, 1.067e-5
-0.110, 3.329e-6, 1.100e-5
-0.120, 3.327e-6, 1.133e-5
-0.130, 3.357e-6, 1.167e-5
-0.140, 3.377e-6, 1.201e-5
-0.150, 3.387e-6, 1.234e-5
-0.160, 3.500e-6, 1.269e-5
-0.170, 3.655e-6, 1.306e-5
-0.180, 3.879e-6, 1.345e-5
-0.190, 4.163e-6, 1.386e-5
-0.200, 4.403e-6, 1.430e-5
-0.210, 4.661e-6, 1.477e-5
-0.220, 4.890e-6, 1.526e-5
-0.230, 5.258e-6, 1.579e-5
-0.240, 5.446e-6, 1.633e-5
-0.250, 5.522e-6, 1.688e-5
-0.260, 5.533e-6, 1.744e-5
-0.270, 5.548e-6, 1.799e-5
-0.280, 5.719e-6, 1.856e-5
-0.290, 6.086e-6, 1.917e-5
-0.300, 2.777e-6, 1.945e-5

Segment 3:
-0.290, 1.022e-6, 1.955e-5
-0.280, 4.100e-7, 1.959e-5
-0.270, -1.053e-7, 1.958e-5
-0.260, -5.874e-7, 1.952e-5
-0.250, -9.076e-7, 1.943e-5
-0.240, -1.114e-6, 1.932e-5
-0.230, -1.133e-6, 1.921e-5
-0.220, -1.141e-6, 1.909e-5
-0.210, -1.191e-6, 1.897e-5
-0.200, -1.159e-6, 1.886e-5
-0.190, -1.066e-6, 1.875e-5
-0.180, -8.639e-7, 1.867e-5
-0.170, -4.065e-7, 1.862e-5
-0.160, -4.567e-8, 1.862e-5
-0.150, 4.096e-8, 1.862e-5
-0.140, -5.836e-8, 1.862e-5
-0.130, -2.299e-7, 1.860e-5
-0.120, -2.820e-7, 1.857e-5
-0.110, -3.112e-7, 1.854e-5
-0.100, -2.479e-7, 1.851e-5
-0.090, -2.252e-7, 1.849e-5
-0.080, -2.193e-7, 1.847e-5
-0.070, -2.528e-7, 1.844e-5
-0.060, -4.330e-7, 1.840e-5
-0.050, 5.074e-8, 1.840e-5
-0.040, 4.403e-7, 1.845e-5
-0.030, 7.385e-7, 1.852e-5
-0.020, 9.229e-7, 1.861e-5
-0.010, 1.290e-6, 1.874e-5
-0.000, 1.607e-6, 1.890e-5
0.010, 1.686e-6, 1.907e-5
0.020, 1.471e-6, 1.922e-5
0.030, 1.255e-6, 1.934e-5
0.040, 1.111e-6, 1.946e-5
0.050, 1.057e-6, 1.956e-5
0.060, 1.008e-6, 1.966e-5
0.070, 9.535e-7, 1.976e-5
0.080, 8.873e-7, 1.985e-5
0.090, 1.031e-6, 1.995e-5
0.100, 1.400e-6, 2.009e-5
0.110, 1.455e-6, 2.023e-5
0.120, 1.472e-6, 2.038e-5
0.130, 1.454e-6, 2.053e-5
0.140, 1.288e-6, 2.066e-5
0.150, 1.230e-6, 2.078e-5
0.160, 1.117e-6, 2.089e-5
0.170, 1.071e-6, 2.100e-5
0.180, 1.060e-6, 2.110e-5
0.190, 1.224e-6, 2.123e-5
0.200, 1.175e-6, 2.134e-5
0.210, 1.120e-6, 2.146e-5
0.220, 1.029e-6, 2.156e-5
0.230, 9.747e-7, 2.166e-5
0.240, 9.660e-7, 2.175e-5
0.250, 9.287e-7, 2.185e-5
0.260, 8.773e-7, 2.193e-5
0.270, 8.601e-7, 2.202e-5
0.280, 7.965e-7, 2.210e-5
0.290, 8.308e-7, 2.218e-5
0.300, 8.693e-7, 2.227e-5
0.310, 8.391e-7, 2.235e-5
0.320, 7.899e-7, 2.243e-5
0.330, 7.666e-7, 2.251e-5
0.340, 7.389e-7, 2.258e-5
0.350, 7.136e-7, 2.265e-5
0.360, 7.177e-7, 2.273e-5
0.370, 7.503e-7, 2.280e-5
0.380, 7.587e-7, 2.288e-5
0.390, 7.880e-7, 2.296e-5
0.400, 8.090e-7, 2.304e-5
0.410, 7.228e-7, 2.311e-5
0.420, 5.531e-7, 2.316e-5
0.430, 4.137e-7, 2.321e-5
0.440, 3.728e-7, 2.324e-5
0.450, 3.569e-7, 2.328e-5
0.460, 4.219e-7, 2.332e-5
0.470, 3.343e-7, 2.335e-5
0.480, 1.492e-7, 2.337e-5
0.490, -7.244e-8, 2.336e-5
0.500, -3.916e-7, 2.332e-5
0.510, -6.581e-7, 2.326e-5
0.520, -9.108e-7, 2.317e-5
0.530, -1.148e-6, 2.305e-5
0.540, -1.349e-6, 2.292e-5
0.550, -1.520e-6, 2.276e-5
0.560, -1.653e-6, 2.260e-5
0.570, -1.763e-6, 2.242e-5
0.580, -1.852e-6, 2.224e-5
0.590, -1.942e-6, 2.204e-5
0.600, -2.024e-6, 2.184e-5
0.610, -2.097e-6, 2.163e-5
0.620, -2.151e-6, 2.142e-5
0.630, -2.196e-6, 2.120e-5
0.640, -2.224e-6, 2.097e-5
0.650, -2.253e-6, 2.075e-5
0.660, -2.281e-6, 2.052e-5
0.670, -2.296e-6, 2.029e-5
0.680, -2.314e-6, 2.006e-5
0.690, -2.320e-6, 1.983e-5
0.700, -2.331e-6, 1.959e-5
0.710, -2.337e-6, 1.936e-5
0.720, -2.340e-6, 1.913e-5
0.730, -2.341e-6, 1.889e-5
0.740, -2.335e-6, 1.866e-5
0.750, -2.330e-6, 1.843e-5
0.760, -2.325e-6, 1.819e-5
0.770, -2.316e-6, 1.796e-5
0.780, -2.313e-6, 1.773e-5
0.790, -2.308e-6, 1.750e-5
0.800, -2.310e-6, 1.727e-5
0.810, -2.311e-6, 1.704e-5
0.820, -2.315e-6, 1.681e-5
0.830, -2.326e-6, 1.657e-5
0.840, -2.337e-6, 1.634e-5
0.850, -2.351e-6, 1.610e-5
0.860, -2.366e-6, 1.587e-5
0.870, -2.386e-6, 1.563e-5
0.880, -2.405e-6, 1.539e-5
0.890, -2.427e-6, 1.515e-5
0.900, -2.449e-6, 1.490e-5
0.910, -2.472e-6, 1.465e-5
0.920, -2.499e-6, 1.440e-5
0.930, -2.522e-6, 1.415e-5
0.940, -2.546e-6, 1.390e-5
0.950, -2.563e-6, 1.364e-5
0.960, -2.590e-6, 1.338e-5
0.970, -2.613e-6, 1.312e-5
0.980, -2.636e-6, 1.286e-5
0.990, -2.651e-6, 1.259e-5
1.000, -2.670e-6, 1.233e-5
1.010, -2.692e-6, 1.206e-5
1.020, -2.710e-6, 1.178e-5
1.030, -2.731e-6, 1.151e-5
1.040, -2.744e-6, 1.124e-5
1.050, -2.749e-6, 1.096e-5
1.060, -2.765e-6, 1.069e-5
1.070, -2.783e-6, 1.041e-5
1.080, -2.795e-6, 1.013e-5
1.090, -2.809e-6, 9.847e-6
1.100, -2.827e-6, 9.565e-6
1.110, -2.844e-6, 9.280e-6
1.120, -2.862e-6, 8.994e-6
1.130, -2.890e-6, 8.705e-6
1.140, -2.921e-6, 8.413e-6
1.150, -2.947e-6, 8.118e-6
1.160, -2.989e-6, 7.819e-6
1.170, -3.039e-6, 7.515e-6
1.180, -3.099e-6, 7.205e-6
1.190, -3.167e-6, 6.889e-6
1.200, -3.247e-6, 6.564e-6
1.210, -3.349e-6, 6.229e-6
1.220, -3.472e-6, 5.882e-6
1.230, -3.616e-6, 5.520e-6
1.240, -3.796e-6, 5.141e-6
1.250, -3.250e-6, 4.816e-6

Segment 4:
1.240, -2.311e-6, 4.585e-6
1.230, -1.741e-6, 4.410e-6
1.220, -1.375e-6, 4.273e-6
1.210, -1.115e-6, 4.162e-6
1.200, -9.298e-7, 4.069e-6
1.190, -7.881e-7, 3.990e-6
1.180, -6.781e-7, 3.922e-6
1.170, -5.962e-7, 3.862e-6
1.160, -5.291e-7, 3.809e-6
1.150, -4.744e-7, 3.762e-6
1.140, -4.274e-7, 3.719e-6
1.130, -3.950e-7, 3.680e-6
1.120, -3.560e-7, 3.644e-6
1.110, -2.783e-7, 3.616e-6
1.100, -2.078e-7, 3.595e-6
1.090, -1.818e-7, 3.577e-6
1.080, -1.609e-7, 3.561e-6
1.070, -1.454e-7, 3.547e-6
1.060, -1.179e-7, 3.535e-6
1.050, -1.082e-7, 3.524e-6
1.040, -8.744e-8, 3.515e-6
1.030, -6.774e-8, 3.509e-6
1.020, -6.020e-8, 3.503e-6
1.010, -4.469e-8, 3.498e-6
1.000, -2.344e-8, 3.496e-6
0.990, -1.207e-8, 3.495e-6
0.980, -4.683e-10, 3.494e-6
0.970, 2.136e-8, 3.497e-6
0.960, 3.376e-8, 3.500e-6
0.950, 3.739e-8, 3.504e-6
0.940, 5.065e-8, 3.509e-6
0.930, 7.094e-8, 3.516e-6
0.920, 8.361e-8, 3.524e-6
0.910, 8.991e-8, 3.533e-6
0.900, 1.097e-7, 3.544e-6
0.890, 1.277e-7, 3.557e-6
0.880, 1.345e-7, 3.570e-6
0.870, 1.498e-7, 3.585e-6
0.860, 1.714e-7, 3.603e-6
0.850, 1.820e-7, 3.621e-6
0.840, 1.954e-7, 3.640e-6
0.830, 2.195e-7, 3.662e-6
0.820, 2.305e-7, 3.685e-6
0.810, 2.460e-7, 3.710e-6
0.800, 2.716e-7, 3.737e-6
0.790, 2.830e-7, 3.765e-6
0.780, 3.092e-7, 3.796e-6
0.770, 3.291e-7, 3.829e-6
0.760, 3.516e-7, 3.864e-6
0.750, 3.768e-7, 3.902e-6
0.740, 4.006e-7, 3.942e-6
0.730, 4.273e-7, 3.985e-6
0.720, 4.587e-7, 4.031e-6
0.710, 4.834e-7, 4.079e-6
0.700, 5.193e-7, 4.131e-6
0.690, 5.545e-7, 4.186e-6
0.680, 5.922e-7, 4.246e-6
0.670, 6.287e-7, 4.308e-6
0.660, 6.754e-7, 4.376e-6
0.650, 7.199e-7, 4.448e-6
0.640, 7.700e-7, 4.525e-6
0.630, 8.266e-7, 4.608e-6
0.620, 8.897e-7, 4.697e-6
0.610, 9.543e-7, 4.792e-6
0.600, 1.028e-6, 4.895e-6
0.590, 1.108e-6, 5.006e-6
0.580, 1.212e-6, 5.127e-6
0.570, 1.318e-6, 5.259e-6
0.560, 1.432e-6, 5.402e-6
0.550, 1.563e-6, 5.558e-6
0.540, 1.706e-6, 5.729e-6
0.530, 1.877e-6, 5.916e-6
0.520, 2.072e-6, 6.124e-6
0.510, 2.295e-6, 6.353e-6
0.500, 2.563e-6, 6.609e-6
0.490, 2.870e-6, 6.896e-6
0.480, 3.222e-6, 7.219e-6
0.470, 3.639e-6, 7.583e-6
0.460, 4.118e-6, 7.994e-6
0.450, 4.672e-6, 8.462e-6
0.440, 5.258e-6, 8.987e-6
0.430, 5.861e-6, 9.573e-6
0.420, 6.458e-6, 1.022e-5
0.410, 6.982e-6, 1.092e-5
0.400, 7.372e-6, 1.165e-5
0.390, 7.573e-6, 1.241e-5
0.380, 7.515e-6, 1.316e-5
0.370, 7.218e-6, 1.389e-5
0.360, 6.736e-6, 1.456e-5
0.350, 6.134e-6, 1.517e-5
0.340, 5.489e-6, 1.572e-5
0.330, 4.850e-6, 1.621e-5
0.320, 4.292e-6, 1.664e-5
0.310, 3.804e-6, 1.702e-5
0.300, 3.366e-6, 1.735e-5
0.290, 3.013e-6, 1.765e-5
0.280, 2.716e-6, 1.793e-5
0.270, 2.451e-6, 1.817e-5
0.260, 2.279e-6, 1.840e-5
0.250, 2.120e-6, 1.861e-5
0.240, 2.025e-6, 1.881e-5
0.230, 2.043e-6, 1.902e-5
0.220, 2.090e-6, 1.923e-5
0.210, 2.034e-6, 1.943e-5
0.200, 2.052e-6, 1.963e-5
0.190, 1.978e-6, 1.983e-5
0.180, 1.770e-6, 2.001e-5
0.170, 1.621e-6, 2.017e-5
0.160, 1.533e-6, 2.033e-5
0.150, 1.505e-6, 2.048e-5
0.140, 1.551e-6, 2.063e-5
0.130, 1.547e-6, 2.079e-5
0.120, 1.522e-6, 2.094e-5
0.110, 1.457e-6, 2.108e-5
0.100, 1.433e-6, 2.123e-5
0.090, 1.409e-6, 2.137e-5
0.080, 1.597e-6, 2.153e-5
0.070, 1.668e-6, 2.169e-5
0.060, 1.613e-6, 2.186e-5
0.050, 1.587e-6, 2.201e-5
0.040, 1.591e-6, 2.217e-5
0.030, 1.618e-6, 2.233e-5
0.020, 1.623e-6, 2.250e-5
0.010, 1.746e-6, 2.267e-5
0.000, 1.838e-6, 2.286e-5
-0.010, 1.872e-6, 2.304e-5
-0.020, 1.986e-6, 2.324e-5
-0.030, 2.314e-6, 2.347e-5
-0.040, 2.768e-6, 2.375e-5
-0.050, 3.047e-6, 2.405e-5
-0.060, 3.155e-6, 2.437e-5
-0.070, 3.154e-6, 2.469e-5
-0.080, 3.090e-6, 2.499e-5
-0.090, 3.071e-6, 2.530e-5
-0.100, 3.218e-6, 2.562e-5
-0.110, 3.289e-6, 2.595e-5
-0.120, 3.265e-6, 2.628e-5
-0.130, 3.185e-6, 2.660e-5
-0.140, 3.159e-6, 2.691e-5
-0.150, 3.214e-6, 2.723e-5
-0.160, 3.291e-6, 2.756e-5
-0.170, 3.525e-6, 2.792e-5
-0.180, 3.742e-6, 2.829e-5
-0.190, 3.937e-6, 2.868e-5
-0.200, 4.196e-6, 2.910e-5
-0.210, 4.506e-6, 2.955e-5
-0.220, 4.804e-6, 3.003e-5
-0.230, 5.020e-6, 3.054e-5
-0.240, 5.207e-6, 3.106e-5
-0.250, 5.470e-6, 3.160e-5
-0.260, 5.612e-6, 3.217e-5
-0.270, 5.672e-6, 3.273e-5
-0.280, 5.684e-6, 3.330e-5
-0.290, 5.855e-6, 3.389e-5
-0.300, 2.270e-6, 3.411e-5

Segment 5:
-0.290, 1.763e-7, 3.413e-5
-0.280, -5.815e-7, 3.407e-5
-0.270, -9.499e-7, 3.398e-5
-0.260, -1.173e-6, 3.386e-5
-0.250, -1.408e-6, 3.372e-5
-0.240, -1.573e-6, 3.356e-5
-0.230, -1.647e-6, 3.340e-5
-0.220, -1.590e-6, 3.324e-5
-0.210, -1.410e-6, 3.310e-5
-0.200, -1.344e-6, 3.296e-5
-0.190, -1.332e-6, 3.283e-5
-0.180, -1.198e-6, 3.271e-5
-0.170, -1.066e-6, 3.260e-5
-0.160, -9.017e-7, 3.251e-5
-0.150, -8.708e-7, 3.243e-5
-0.140, -8.784e-7, 3.234e-5
-0.130, -9.261e-7, 3.225e-5
-0.120, -9.562e-7, 3.215e-5
