Nov. 2, 2023   12:36:52
Cyclic Voltammetry
File: c:\users\dell\desktop\电化学数据\114514\blank0_1new.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = -0.25
High E (V) = 1.25
Low E (V) = -0.3
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 8
Sample Interval (V) = 0.01
Quiet Time (sec) = 1
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.390V
ip = 4.090e-6A
Ah = 3.485e-6C

Ep = -0.290V
ip = 2.435e-6A
Ah = 1.914e-6C

Segment 3:
Ep = -0.080V
ip = -2.860e-7A
Ah = -9.891e-8C

Segment 4:
Ep = 0.390V
ip = 4.399e-6A
Ah = 3.880e-6C

Ep = -0.290V
ip = 1.874e-6A
Ah = 1.667e-6C

Segment 5:

Segment 6:
Ep = 0.400V
ip = 4.426e-6A
Ah = 3.389e-6C

Ep = -0.290V
ip = 2.240e-6A
Ah = 1.894e-6C

Segment 7:

Segment 8:
Ep = 0.400V
ip = 4.557e-6A
Ah = 3.552e-6C

Potential/V, Current/A, Charge/C
0.610, 9.046e-7, -3.109e-5
0.600, 9.636e-7, -3.099e-5
0.590, 1.037e-6, -3.089e-5
0.580, 1.144e-6, -3.078e-5
0.570, 1.269e-6, -3.065e-5
0.560, 1.370e-6, -3.051e-5
0.550, 1.482e-6, -3.036e-5
0.540, 1.626e-6, -3.020e-5
0.530, 1.804e-6, -3.002e-5
0.520, 1.985e-6, -2.982e-5
0.510, 2.180e-6, -2.960e-5
0.500, 2.413e-6, -2.936e-5
0.490, 2.698e-6, -2.909e-5
0.480, 3.022e-6, -2.879e-5
0.470, 3.351e-6, -2.846e-5
0.460, 3.725e-6, -2.808e-5
0.450, 4.152e-6, -2.767e-5
0.440, 4.635e-6, -2.720e-5
0.430, 5.073e-6, -2.670e-5
0.420, 5.462e-6, -2.615e-5
0.410, 5.801e-6, -2.557e-5
0.400, 6.052e-6, -2.497e-5
0.390, 6.136e-6, -2.435e-5
0.380, 6.028e-6, -2.375e-5
0.370, 5.749e-6, -2.317e-5
0.360, 5.365e-6, -2.264e-5
0.350, 4.898e-6, -2.215e-5
0.340, 4.365e-6, -2.171e-5
0.330, 3.815e-6, -2.133e-5
0.320, 3.321e-6, -2.100e-5
0.310, 2.893e-6, -2.071e-5
0.300, 2.519e-6, -2.046e-5
0.290, 2.194e-6, -2.024e-5
0.280, 1.909e-6, -2.005e-5
0.270, 1.677e-6, -1.988e-5
0.260, 1.489e-6, -1.973e-5
0.250, 1.337e-6, -1.960e-5
0.240, 1.190e-6, -1.948e-5
0.230, 1.059e-6, -1.937e-5
0.220, 9.617e-7, -1.928e-5
0.210, 8.882e-7, -1.919e-5
0.200, 8.175e-7, -1.910e-5
0.190, 7.618e-7, -1.903e-5
0.180, 6.985e-7, -1.896e-5
0.170, 6.577e-7, -1.889e-5
0.160, 6.310e-7, -1.883e-5
0.150, 6.078e-7, -1.877e-5
0.140, 5.728e-7, -1.871e-5
0.130, 5.468e-7, -1.866e-5
0.120, 5.382e-7, -1.860e-5
0.110, 5.298e-7, -1.855e-5
0.100, 5.187e-7, -1.850e-5
0.090, 5.109e-7, -1.845e-5
0.080, 5.049e-7, -1.840e-5
0.070, 5.171e-7, -1.834e-5
0.060, 5.210e-7, -1.829e-5
0.050, 5.283e-7, -1.824e-5
0.040, 5.324e-7, -1.819e-5
0.030, 5.614e-7, -1.813e-5
0.020, 6.062e-7, -1.807e-5
0.010, 6.432e-7, -1.801e-5
0.000, 6.831e-7, -1.794e-5
-0.010, 7.520e-7, -1.786e-5
-0.020, 8.653e-7, -1.778e-5
-0.030, 1.015e-6, -1.767e-5
-0.040, 1.166e-6, -1.756e-5
-0.050, 1.332e-6, -1.742e-5
-0.060, 1.541e-6, -1.727e-5
-0.070, 1.776e-6, -1.709e-5
-0.080, 1.929e-6, -1.690e-5
-0.090, 1.984e-6, -1.670e-5
-0.100, 2.041e-6, -1.650e-5
-0.110, 2.180e-6, -1.628e-5
-0.120, 2.255e-6, -1.605e-5
-0.130, 2.230e-6, -1.583e-5
-0.140, 2.191e-6, -1.561e-5
-0.150, 2.265e-6, -1.539e-5
-0.160, 2.459e-6, -1.514e-5
-0.170, 2.650e-6, -1.487e-5
-0.180, 2.771e-6, -1.460e-5
-0.190, 2.990e-6, -1.430e-5
-0.200, 3.313e-6, -1.397e-5
-0.210, 3.647e-6, -1.360e-5
-0.220, 3.831e-6, -1.322e-5
-0.230, 3.852e-6, -1.283e-5
-0.240, 3.991e-6, -1.243e-5
-0.250, 4.212e-6, -1.201e-5
-0.260, 4.351e-6, -1.158e-5
-0.270, 4.373e-6, -1.114e-5
-0.280, 4.468e-6, -1.069e-5
-0.290, 4.833e-6, -1.021e-5
-0.300, 1.501e-6, -1.006e-5

Segment 3:
-0.290, -6.719e-7, -1.013e-5
-0.280, -1.432e-6, -1.027e-5
-0.270, -1.817e-6, -1.045e-5
-0.260, -1.986e-6, -1.065e-5
-0.250, -2.112e-6, -1.086e-5
-0.240, -2.316e-6, -1.109e-5
-0.230, -2.476e-6, -1.134e-5
-0.220, -2.446e-6, -1.159e-5
-0.210, -2.285e-6, -1.182e-5
-0.200, -2.213e-6, -1.204e-5
-0.190, -2.233e-6, -1.226e-5
-0.180, -2.168e-6, -1.248e-5
-0.170, -1.994e-6, -1.268e-5
-0.160, -1.838e-6, -1.286e-5
-0.150, -1.835e-6, -1.304e-5
-0.140, -1.929e-6, -1.324e-5
-0.130, -1.955e-6, -1.343e-5
-0.120, -1.904e-6, -1.362e-5
-0.110, -1.885e-6, -1.381e-5
-0.100, -1.973e-6, -1.401e-5
-0.090, -2.094e-6, -1.422e-5
-0.080, -2.131e-6, -1.443e-5
-0.070, -2.109e-6, -1.464e-5
-0.060, -2.066e-6, -1.485e-5
-0.050, -1.912e-6, -1.504e-5
-0.040, -1.571e-6, -1.520e-5
-0.030, -1.180e-6, -1.531e-5
-0.020, -9.123e-7, -1.541e-5
-0.010, -7.690e-7, -1.548e-5
-0.000, -6.774e-7, -1.555e-5
0.010, -5.848e-7, -1.561e-5
0.020, -5.026e-7, -1.566e-5
0.030, -4.537e-7, -1.570e-5
0.040, -4.302e-7, -1.575e-5
0.050, -4.103e-7, -1.579e-5
0.060, -3.906e-7, -1.583e-5
0.070, -3.648e-7, -1.586e-5
0.080, -3.624e-7, -1.590e-5
0.090, -3.626e-7, -1.594e-5
0.100, -3.617e-7, -1.597e-5
0.110, -3.512e-7, -1.601e-5
0.120, -3.446e-7, -1.604e-5
0.130, -3.499e-7, -1.608e-5
0.140, -3.608e-7, -1.611e-5
0.150, -3.604e-7, -1.615e-5
0.160, -3.531e-7, -1.618e-5
0.170, -3.558e-7, -1.622e-5
0.180, -3.656e-7, -1.626e-5
0.190, -3.735e-7, -1.629e-5
0.200, -3.733e-7, -1.633e-5
0.210, -3.678e-7, -1.637e-5
0.220, -3.773e-7, -1.641e-5
0.230, -3.906e-7, -1.644e-5
0.240, -3.921e-7, -1.648e-5
0.250, -3.900e-7, -1.652e-5
0.260, -3.974e-7, -1.656e-5
0.270, -4.020e-7, -1.660e-5
0.280, -4.073e-7, -1.664e-5
0.290, -4.101e-7, -1.668e-5
0.300, -4.091e-7, -1.673e-5
0.310, -4.213e-7, -1.677e-5
0.320, -4.407e-7, -1.681e-5
0.330, -4.464e-7, -1.686e-5
0.340, -4.498e-7, -1.690e-5
0.350, -4.563e-7, -1.695e-5
0.360, -4.802e-7, -1.700e-5
0.370, -5.024e-7, -1.705e-5
0.380, -5.157e-7, -1.710e-5
0.390, -5.244e-7, -1.715e-5
0.400, -5.523e-7, -1.720e-5
0.410, -5.863e-7, -1.726e-5
0.420, -6.108e-7, -1.732e-5
0.430, -6.252e-7, -1.739e-5
0.440, -6.569e-7, -1.745e-5
0.450, -7.132e-7, -1.752e-5
0.460, -7.761e-7, -1.760e-5
0.470, -8.330e-7, -1.768e-5
0.480, -8.926e-7, -1.777e-5
0.490, -9.970e-7, -1.787e-5
0.500, -1.142e-6, -1.799e-5
0.510, -1.283e-6, -1.812e-5
0.520, -1.401e-6, -1.826e-5
0.530, -1.510e-6, -1.841e-5
0.540, -1.643e-6, -1.857e-5
0.550, -1.754e-6, -1.875e-5
0.560, -1.810e-6, -1.893e-5
0.570, -1.843e-6, -1.911e-5
0.580, -1.908e-6, -1.930e-5
0.590, -1.995e-6, -1.950e-5
0.600, -2.048e-6, -1.971e-5
0.610, -2.068e-6, -1.991e-5
0.620, -2.086e-6, -2.012e-5
0.630, -2.135e-6, -2.034e-5
0.640, -2.179e-6, -2.055e-5
0.650, -2.197e-6, -2.077e-5
0.660, -2.192e-6, -2.099e-5
0.670, -2.211e-6, -2.121e-5
0.680, -2.258e-6, -2.144e-5
0.690, -2.281e-6, -2.167e-5
0.700, -2.278e-6, -2.190e-5
0.710, -2.274e-6, -2.212e-5
0.720, -2.303e-6, -2.235e-5
0.730, -2.338e-6, -2.259e-5
0.740, -2.343e-6, -2.282e-5
0.750, -2.330e-6, -2.305e-5
0.760, -2.342e-6, -2.329e-5
0.770, -2.375e-6, -2.353e-5
0.780, -2.399e-6, -2.377e-5
0.790, -2.399e-6, -2.401e-5
0.800, -2.403e-6, -2.425e-5
0.810, -2.433e-6, -2.449e-5
0.820, -2.474e-6, -2.474e-5
0.830, -2.506e-6, -2.499e-5
0.840, -2.516e-6, -2.524e-5
0.850, -2.541e-6, -2.549e-5
0.860, -2.583e-6, -2.575e-5
0.870, -2.630e-6, -2.601e-5
0.880, -2.654e-6, -2.628e-5
0.890, -2.672e-6, -2.655e-5
0.900, -2.712e-6, -2.682e-5
0.910, -2.760e-6, -2.709e-5
0.920, -2.795e-6, -2.737e-5
0.930, -2.814e-6, -2.766e-5
0.940, -2.836e-6, -2.794e-5
0.950, -2.876e-6, -2.823e-5
0.960, -2.922e-6, -2.852e-5
0.970, -2.938e-6, -2.881e-5
0.980, -2.953e-6, -2.911e-5
0.990, -2.976e-6, -2.941e-5
1.000, -3.013e-6, -2.971e-5
1.010, -3.039e-6, -3.001e-5
1.020, -3.052e-6, -3.032e-5
1.030, -3.059e-6, -3.062e-5
1.040, -3.089e-6, -3.093e-5
1.050, -3.115e-6, -3.124e-5
1.060, -3.125e-6, -3.155e-5
1.070, -3.128e-6, -3.187e-5
1.080, -3.142e-6, -3.218e-5
1.090, -3.170e-6, -3.250e-5
1.100, -3.190e-6, -3.282e-5
1.110, -3.203e-6, -3.314e-5
1.120, -3.212e-6, -3.346e-5
1.130, -3.247e-6, -3.378e-5
1.140, -3.291e-6, -3.411e-5
1.150, -3.321e-6, -3.444e-5
1.160, -3.355e-6, -3.478e-5
1.170, -3.403e-6, -3.512e-5
1.180, -3.483e-6, -3.547e-5
1.190, -3.570e-6, -3.583e-5
1.200, -3.657e-6, -3.619e-5
1.210, -3.759e-6, -3.657e-5
1.220, -3.857e-6, -3.695e-5
1.230, -4.085e-6, -3.736e-5
1.240, -4.285e-6, -3.779e-5
1.250, -3.686e-6, -3.816e-5

Segment 4:
1.240, -2.623e-6, -3.842e-5
1.230, -1.985e-6, -3.862e-5
1.220, -1.558e-6, -3.878e-5
1.210, -1.262e-6, -3.890e-5
1.200, -1.035e-6, -3.901e-5
1.190, -8.697e-7, -3.909e-5
1.180, -7.537e-7, -3.917e-5
1.170, -6.629e-7, -3.923e-5
1.160, -5.899e-7, -3.929e-5
1.150, -5.110e-7, -3.934e-5
1.140, -4.657e-7, -3.939e-5
1.130, -4.304e-7, -3.943e-5
1.120, -4.001e-7, -3.947e-5
1.110, -3.573e-7, -3.951e-5
1.100, -2.644e-7, -3.954e-5
1.090, -2.275e-7, -3.956e-5
1.080, -1.965e-7, -3.958e-5
1.070, -1.682e-7, -3.959e-5
1.060, -1.461e-7, -3.961e-5
1.050, -1.250e-7, -3.962e-5
1.040, -1.153e-7, -3.963e-5
1.030, -1.065e-7, -3.964e-5
1.020, -7.806e-8, -3.965e-5
1.010, -6.260e-8, -3.966e-5
1.000, -4.940e-8, -3.966e-5
0.990, -4.534e-8, -3.967e-5
0.980, -2.400e-8, -3.967e-5
0.970, -3.149e-9, -3.967e-5
0.960, 1.578e-8, -3.967e-5
0.950, 1.407e-8, -3.967e-5
0.940, 2.891e-8, -3.966e-5
0.930, 4.161e-8, -3.966e-5
0.920, 6.611e-8, -3.965e-5
0.910, 7.237e-8, -3.965e-5
0.900, 8.078e-8, -3.964e-5
0.890, 9.053e-8, -3.963e-5
0.880, 1.201e-7, -3.962e-5
0.870, 1.332e-7, -3.960e-5
0.860, 1.442e-7, -3.959e-5
0.850, 1.490e-7, -3.957e-5
0.840, 1.768e-7, -3.956e-5
0.830, 2.001e-7, -3.954e-5
0.820, 2.120e-7, -3.952e-5
0.810, 2.217e-7, -3.949e-5
0.800, 2.369e-7, -3.947e-5
0.790, 2.715e-7, -3.944e-5
0.780, 2.963e-7, -3.941e-5
0.770, 3.096e-7, -3.938e-5
0.760, 3.257e-7, -3.935e-5
0.750, 3.572e-7, -3.931e-5
0.740, 3.920e-7, -3.927e-5
0.730, 4.177e-7, -3.923e-5
0.720, 4.383e-7, -3.919e-5
0.710, 4.693e-7, -3.914e-5
0.700, 5.163e-7, -3.909e-5
0.690, 5.565e-7, -3.903e-5
0.680, 5.862e-7, -3.898e-5
0.670, 6.218e-7, -3.891e-5
0.660, 6.715e-7, -3.885e-5
0.650, 7.315e-7, -3.877e-5
0.640, 7.843e-7, -3.870e-5
0.630, 8.302e-7, -3.861e-5
0.620, 8.935e-7, -3.852e-5
0.610, 9.729e-7, -3.843e-5
0.600, 1.061e-6, -3.832e-5
0.590, 1.127e-6, -3.821e-5
0.580, 1.235e-6, -3.808e-5
0.570, 1.355e-6, -3.795e-5
0.560, 1.483e-6, -3.780e-5
0.550, 1.617e-6, -3.764e-5
0.540, 1.753e-6, -3.746e-5
0.530, 1.925e-6, -3.727e-5
0.520, 2.148e-6, -3.706e-5
0.510, 2.383e-6, -3.682e-5
0.500, 2.631e-6, -3.655e-5
0.490, 2.921e-6, -3.626e-5
0.480, 3.278e-6, -3.593e-5
0.470, 3.687e-6, -3.557e-5
0.460, 4.115e-6, -3.515e-5
0.450, 4.576e-6, -3.470e-5
0.440, 5.069e-6, -3.419e-5
0.430, 5.578e-6, -3.363e-5
0.420, 6.017e-6, -3.303e-5
0.410, 6.332e-6, -3.240e-5
0.400, 6.511e-6, -3.175e-5
0.390, 6.539e-6, -3.109e-5
0.380, 6.360e-6, -3.046e-5
0.370, 5.985e-6, -2.986e-5
0.360, 5.457e-6, -2.931e-5
0.350, 4.878e-6, -2.882e-5
0.340, 4.291e-6, -2.839e-5
0.330, 3.722e-6, -2.802e-5
0.320, 3.197e-6, -2.770e-5
0.310, 2.746e-6, -2.743e-5
0.300, 2.375e-6, -2.719e-5
0.290, 2.071e-6, -2.698e-5
0.280, 1.810e-6, -2.680e-5
0.270, 1.591e-6, -2.664e-5
0.260, 1.407e-6, -2.650e-5
0.250, 1.265e-6, -2.638e-5
0.240, 1.131e-6, -2.626e-5
0.230, 1.023e-6, -2.616e-5
0.220, 9.276e-7, -2.607e-5
0.210, 8.512e-7, -2.598e-5
0.200, 7.950e-7, -2.590e-5
0.190, 7.517e-7, -2.583e-5
0.180, 7.057e-7, -2.576e-5
0.170, 6.587e-7, -2.569e-5
0.160, 6.273e-7, -2.563e-5
0.150, 6.102e-7, -2.557e-5
0.140, 5.939e-7, -2.551e-5
0.130, 5.700e-7, -2.545e-5
0.120, 5.533e-7, -2.540e-5
0.110, 5.482e-7, -2.534e-5
0.100, 5.486e-7, -2.529e-5
0.090, 5.438e-7, -2.523e-5
0.080, 5.326e-7, -2.518e-5
0.070, 5.320e-7, -2.513e-5
0.060, 5.486e-7, -2.507e-5
0.050, 5.675e-7, -2.501e-5
0.040, 5.773e-7, -2.496e-5
0.030, 5.883e-7, -2.490e-5
0.020, 6.246e-7, -2.484e-5
0.010, 6.859e-7, -2.477e-5
0.000, 7.472e-7, -2.469e-5
-0.010, 8.053e-7, -2.461e-5
-0.020, 8.959e-7, -2.452e-5
-0.030, 1.068e-6, -2.441e-5
-0.040, 1.307e-6, -2.428e-5
-0.050, 1.503e-6, -2.413e-5
-0.060, 1.660e-6, -2.397e-5
-0.070, 1.847e-6, -2.378e-5
-0.080, 2.070e-6, -2.358e-5
-0.090, 2.202e-6, -2.336e-5
-0.100, 2.201e-6, -2.314e-5
-0.110, 2.200e-6, -2.292e-5
-0.120, 2.258e-6, -2.269e-5
-0.130, 2.323e-6, -2.246e-5
-0.140, 2.344e-6, -2.222e-5
-0.150, 2.331e-6, -2.199e-5
-0.160, 2.444e-6, -2.175e-5
-0.170, 2.699e-6, -2.148e-5
-0.180, 2.975e-6, -2.118e-5
-0.190, 3.169e-6, -2.086e-5
-0.200, 3.368e-6, -2.052e-5
-0.210, 3.648e-6, -2.016e-5
-0.220, 3.976e-6, -1.976e-5
-0.230, 4.077e-6, -1.935e-5
-0.240, 4.031e-6, -1.895e-5
-0.250, 4.065e-6, -1.855e-5
-0.260, 4.256e-6, -1.812e-5
-0.270, 4.392e-6, -1.768e-5
-0.280, 4.408e-6, -1.724e-5
-0.290, 4.611e-6, -1.678e-5
-0.300, 1.205e-6, -1.666e-5

Segment 5:
-0.290, -7.088e-7, -1.673e-5
-0.280, -1.381e-6, -1.687e-5
-0.270, -1.869e-6, -1.705e-5
-0.260, -2.185e-6, -1.727e-5
-0.250, -2.283e-6, -1.750e-5
-0.240, -2.335e-6, -1.773e-5
-0.230, -2.450e-6, -1.798e-5
-0.220, -2.545e-6, -1.823e-5
-0.210, -2.482e-6, -1.848e-5
-0.200, -2.302e-6, -1.871e-5
-0.190, -2.193e-6, -1.893e-5
-0.180, -2.137e-6, -1.914e-5
-0.170, -2.077e-6, -1.935e-5
-0.160, -1.928e-6, -1.955e-5
-0.150, -1.808e-6, -1.973e-5
-0.140, -1.848e-6, -1.991e-5
-0.130, -1.980e-6, -2.011e-5
-0.120, -2.039e-6, -2.031e-5
-0.110, -1.967e-6, -2.051e-5
