Nov. 0, 2023   12:33:10
Cyclic Voltammetry
File: c:\users\dell\desktop\电化学数据\114514\wht.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = -0.25
High E (V) = 1.25
Low E (V) = -0.3
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 8
Sample Interval (V) = 0.01
Quiet Time (sec) = 1
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.380V
ip = 7.302e-6A
Ah = 6.472e-6C

Ep = -0.290V
ip = 3.849e-6A
Ah = 3.392e-6C

Segment 3:
Ep = 1.240V
ip = -1.197e-6A
Ah = -5.682e-7C

Segment 4:
Ep = 0.380V
ip = 8.356e-6A
Ah = 7.636e-6C

Ep = -0.140V
ip = 3.149e-6A
Ah = 3.360e-6C

Segment 5:
Ep = 1.240V
ip = -1.373e-6A
Ah = -7.134e-7C

Segment 6:
Ep = 0.390V
ip = 8.795e-6A
Ah = 7.137e-6C

Ep = -0.100V
ip = 3.244e-6A
Ah = 2.292e-6C

Segment 7:
Ep = 1.240V
ip = -1.371e-6A
Ah = -6.295e-7C

Segment 8:
Ep = 0.390V
ip = 8.697e-6A
Ah = 6.959e-6C

Ep = -0.090V
ip = 3.143e-6A
Ah = 1.907e-6C

Potential/V, Current/A, Charge/C
0.660, 1.177e-6, -5.384e-5
0.650, 1.307e-6, -5.371e-5
0.640, 1.385e-6, -5.357e-5
0.630, 1.466e-6, -5.342e-5
0.620, 1.612e-6, -5.326e-5
0.610, 1.700e-6, -5.309e-5
0.600, 1.826e-6, -5.291e-5
0.590, 2.003e-6, -5.271e-5
0.580, 2.115e-6, -5.249e-5
0.570, 2.314e-6, -5.226e-5
0.560, 2.525e-6, -5.201e-5
0.550, 2.696e-6, -5.174e-5
0.540, 2.983e-6, -5.144e-5
0.530, 3.253e-6, -5.112e-5
0.520, 3.524e-6, -5.077e-5
0.510, 3.942e-6, -5.037e-5
0.500, 4.313e-6, -4.994e-5
0.490, 4.748e-6, -4.946e-5
0.480, 5.332e-6, -4.893e-5
0.470, 5.835e-6, -4.835e-5
0.460, 6.489e-6, -4.770e-5
0.450, 7.258e-6, -4.697e-5
0.440, 7.922e-6, -4.618e-5
0.430, 8.766e-6, -4.530e-5
0.420, 9.564e-6, -4.435e-5
0.410, 1.017e-5, -4.333e-5
0.400, 1.088e-5, -4.224e-5
0.390, 1.122e-5, -4.112e-5
0.380, 1.130e-5, -3.999e-5
0.370, 1.128e-5, -3.886e-5
0.360, 1.077e-5, -3.779e-5
0.350, 1.012e-5, -3.677e-5
0.340, 9.355e-6, -3.584e-5
0.330, 8.341e-6, -3.500e-5
0.320, 7.468e-6, -3.426e-5
0.310, 6.564e-6, -3.360e-5
0.300, 5.713e-6, -3.303e-5
0.290, 5.045e-6, -3.253e-5
0.280, 4.376e-6, -3.209e-5
0.270, 3.837e-6, -3.170e-5
0.260, 3.413e-6, -3.136e-5
0.250, 2.997e-6, -3.106e-5
0.240, 2.692e-6, -3.079e-5
0.230, 2.417e-6, -3.055e-5
0.220, 2.165e-6, -3.034e-5
0.210, 1.995e-6, -3.014e-5
0.200, 1.806e-6, -2.996e-5
0.190, 1.652e-6, -2.979e-5
0.180, 1.549e-6, -2.964e-5
0.170, 1.416e-6, -2.949e-5
0.160, 1.341e-6, -2.936e-5
0.150, 1.262e-6, -2.923e-5
0.140, 1.166e-6, -2.912e-5
0.130, 1.123e-6, -2.900e-5
0.120, 1.065e-6, -2.890e-5
0.110, 1.014e-6, -2.880e-5
0.100, 1.008e-6, -2.870e-5
0.090, 9.690e-7, -2.860e-5
0.080, 9.553e-7, -2.850e-5
0.070, 9.562e-7, -2.841e-5
0.060, 9.299e-7, -2.832e-5
0.050, 9.612e-7, -2.822e-5
0.040, 9.829e-7, -2.812e-5
0.030, 9.966e-7, -2.802e-5
0.020, 1.096e-6, -2.791e-5
0.010, 1.167e-6, -2.779e-5
0.000, 1.286e-6, -2.767e-5
-0.010, 1.485e-6, -2.752e-5
-0.020, 1.614e-6, -2.736e-5
-0.030, 1.914e-6, -2.716e-5
-0.040, 2.312e-6, -2.693e-5
-0.050, 2.574e-6, -2.668e-5
-0.060, 3.106e-6, -2.637e-5
-0.070, 3.376e-6, -2.603e-5
-0.080, 3.481e-6, -2.568e-5
-0.090, 3.834e-6, -2.530e-5
-0.100, 3.795e-6, -2.492e-5
-0.110, 3.846e-6, -2.453e-5
-0.120, 4.065e-6, -2.413e-5
-0.130, 3.899e-6, -2.374e-5
-0.140, 4.089e-6, -2.333e-5
-0.150, 4.283e-6, -2.290e-5
-0.160, 4.284e-6, -2.247e-5
-0.170, 4.778e-6, -2.199e-5
-0.180, 5.120e-6, -2.148e-5
-0.190, 5.424e-6, -2.094e-5
-0.200, 6.222e-6, -2.032e-5
-0.210, 6.447e-6, -1.967e-5
-0.220, 6.832e-6, -1.899e-5
-0.230, 7.447e-6, -1.824e-5
-0.240, 7.373e-6, -1.751e-5
-0.250, 7.657e-6, -1.674e-5
-0.260, 7.859e-6, -1.595e-5
-0.270, 7.652e-6, -1.519e-5
-0.280, 8.111e-6, -1.438e-5
-0.290, 8.415e-6, -1.354e-5
-0.300, 1.944e-6, -1.334e-5

Segment 3:
-0.290, -1.471e-6, -1.349e-5
-0.280, -2.841e-6, -1.377e-5
-0.270, -3.545e-6, -1.413e-5
-0.260, -3.817e-6, -1.451e-5
-0.250, -4.496e-6, -1.496e-5
-0.240, -4.520e-6, -1.541e-5
-0.230, -4.586e-6, -1.587e-5
-0.220, -4.832e-6, -1.635e-5
-0.210, -4.433e-6, -1.680e-5
-0.200, -4.412e-6, -1.724e-5
-0.190, -4.334e-6, -1.767e-5
-0.180, -3.809e-6, -1.805e-5
-0.170, -3.835e-6, -1.844e-5
-0.160, -3.592e-6, -1.879e-5
-0.150, -3.406e-6, -1.914e-5
-0.140, -3.613e-6, -1.950e-5
-0.130, -3.458e-6, -1.984e-5
-0.120, -3.536e-6, -2.020e-5
-0.110, -3.767e-6, -2.057e-5
-0.100, -3.587e-6, -2.093e-5
-0.090, -3.836e-6, -2.132e-5
-0.080, -4.039e-6, -2.172e-5
-0.070, -3.945e-6, -2.211e-5
-0.060, -4.103e-6, -2.252e-5
-0.050, -3.574e-6, -2.288e-5
-0.040, -2.839e-6, -2.317e-5
-0.030, -2.324e-6, -2.340e-5
-0.020, -1.691e-6, -2.357e-5
-0.010, -1.381e-6, -2.370e-5
-0.000, -1.174e-6, -2.382e-5
0.010, -9.457e-7, -2.392e-5
0.020, -8.573e-7, -2.400e-5
0.030, -7.643e-7, -2.408e-5
0.040, -6.670e-7, -2.415e-5
0.050, -6.445e-7, -2.421e-5
0.060, -5.801e-7, -2.427e-5
0.070, -5.521e-7, -2.432e-5
0.080, -5.574e-7, -2.438e-5
0.090, -5.210e-7, -2.443e-5
0.100, -5.236e-7, -2.448e-5
0.110, -5.338e-7, -2.454e-5
0.120, -4.955e-7, -2.459e-5
0.130, -5.124e-7, -2.464e-5
0.140, -5.085e-7, -2.469e-5
0.150, -4.938e-7, -2.474e-5
0.160, -5.232e-7, -2.479e-5
0.170, -5.126e-7, -2.484e-5
0.180, -5.125e-7, -2.489e-5
0.190, -5.393e-7, -2.495e-5
0.200, -5.198e-7, -2.500e-5
0.210, -5.364e-7, -2.505e-5
0.220, -5.466e-7, -2.511e-5
0.230, -5.246e-7, -2.516e-5
0.240, -5.512e-7, -2.521e-5
0.250, -5.543e-7, -2.527e-5
0.260, -5.464e-7, -2.532e-5
0.270, -5.769e-7, -2.538e-5
0.280, -5.654e-7, -2.544e-5
0.290, -5.756e-7, -2.550e-5
0.300, -6.008e-7, -2.556e-5
0.310, -5.932e-7, -2.562e-5
0.320, -6.141e-7, -2.568e-5
0.330, -6.332e-7, -2.574e-5
0.340, -6.331e-7, -2.580e-5
0.350, -6.734e-7, -2.587e-5
0.360, -6.823e-7, -2.594e-5
0.370, -6.948e-7, -2.601e-5
0.380, -7.502e-7, -2.608e-5
0.390, -7.687e-7, -2.616e-5
0.400, -8.106e-7, -2.624e-5
0.410, -8.749e-7, -2.633e-5
0.420, -8.995e-7, -2.642e-5
0.430, -9.825e-7, -2.652e-5
0.440, -1.061e-6, -2.662e-5
0.450, -1.113e-6, -2.673e-5
0.460, -1.259e-6, -2.686e-5
0.470, -1.382e-6, -2.700e-5
0.480, -1.519e-6, -2.715e-5
0.490, -1.800e-6, -2.733e-5
0.500, -2.033e-6, -2.753e-5
0.510, -2.331e-6, -2.777e-5
0.520, -2.715e-6, -2.804e-5
0.530, -2.914e-6, -2.833e-5
0.540, -3.186e-6, -2.865e-5
0.550, -3.430e-6, -2.899e-5
0.560, -3.475e-6, -2.934e-5
0.570, -3.692e-6, -2.971e-5
0.580, -3.786e-6, -3.009e-5
0.590, -3.816e-6, -3.047e-5
0.600, -4.016e-6, -3.087e-5
0.610, -4.037e-6, -3.127e-5
0.620, -4.085e-6, -3.168e-5
0.630, -4.229e-6, -3.211e-5
0.640, -4.161e-6, -3.252e-5
0.650, -4.250e-6, -3.295e-5
0.660, -4.323e-6, -3.338e-5
0.670, -4.249e-6, -3.380e-5
0.680, -4.348e-6, -3.424e-5
0.690, -4.340e-6, -3.467e-5
0.700, -4.295e-6, -3.510e-5
0.710, -4.396e-6, -3.554e-5
0.720, -4.340e-6, -3.598e-5
0.730, -4.331e-6, -3.641e-5
0.740, -4.389e-6, -3.685e-5
0.750, -4.303e-6, -3.728e-5
0.760, -4.328e-6, -3.771e-5
0.770, -4.349e-6, -3.815e-5
0.780, -4.269e-6, -3.857e-5
0.790, -4.332e-6, -3.901e-5
0.800, -4.321e-6, -3.944e-5
0.810, -4.289e-6, -3.987e-5
0.820, -4.367e-6, -4.030e-5
0.830, -4.347e-6, -4.074e-5
0.840, -4.370e-6, -4.118e-5
0.850, -4.459e-6, -4.162e-5
0.860, -4.432e-6, -4.206e-5
0.870, -4.513e-6, -4.252e-5
0.880, -4.578e-6, -4.297e-5
0.890, -4.564e-6, -4.343e-5
0.900, -4.670e-6, -4.390e-5
0.910, -4.706e-6, -4.437e-5
0.920, -4.726e-6, -4.484e-5
0.930, -4.838e-6, -4.532e-5
0.940, -4.840e-6, -4.581e-5
0.950, -4.888e-6, -4.630e-5
0.960, -4.982e-6, -4.679e-5
0.970, -4.970e-6, -4.729e-5
0.980, -5.056e-6, -4.780e-5
0.990, -5.119e-6, -4.831e-5
1.000, -5.101e-6, -4.882e-5
1.010, -5.193e-6, -4.934e-5
1.020, -5.216e-6, -4.986e-5
1.030, -5.224e-6, -5.038e-5
1.040, -5.306e-6, -5.091e-5
1.050, -5.286e-6, -5.144e-5
1.060, -5.320e-6, -5.197e-5
1.070, -5.381e-6, -5.251e-5
1.080, -5.355e-6, -5.305e-5
1.090, -5.418e-6, -5.359e-5
1.100, -5.449e-6, -5.413e-5
1.110, -5.438e-6, -5.468e-5
1.120, -5.522e-6, -5.523e-5
1.130, -5.543e-6, -5.578e-5
1.140, -5.560e-6, -5.634e-5
1.150, -5.660e-6, -5.691e-5
1.160, -5.673e-6, -5.747e-5
1.170, -5.754e-6, -5.805e-5
1.180, -5.877e-6, -5.864e-5
1.190, -5.928e-6, -5.923e-5
1.200, -6.081e-6, -5.984e-5
1.210, -6.240e-6, -6.046e-5
1.220, -6.368e-6, -6.110e-5
1.230, -6.628e-6, -6.176e-5
1.240, -6.864e-6, -6.245e-5
1.250, -5.693e-6, -6.302e-5

Segment 4:
1.240, -4.022e-6, -6.342e-5
1.230, -2.970e-6, -6.372e-5
1.220, -2.306e-6, -6.395e-5
1.210, -1.825e-6, -6.413e-5
1.200, -1.458e-6, -6.428e-5
1.190, -1.228e-6, -6.440e-5
1.180, -1.013e-6, -6.450e-5
1.170, -8.596e-7, -6.459e-5
1.160, -7.510e-7, -6.466e-5
1.150, -6.297e-7, -6.472e-5
1.140, -5.639e-7, -6.478e-5
1.130, -4.970e-7, -6.483e-5
1.120, -4.215e-7, -6.487e-5
1.110, -3.959e-7, -6.491e-5
1.100, -3.146e-7, -6.494e-5
1.090, -1.966e-7, -6.496e-5
1.080, -1.821e-7, -6.498e-5
1.070, -1.280e-7, -6.499e-5
1.060, -9.845e-8, -6.500e-5
1.050, -8.879e-8, -6.501e-5
1.040, -3.821e-8, -6.502e-5
1.030, -3.010e-8, -6.502e-5
1.020, -5.555e-9, -6.502e-5
1.010, 3.673e-8, -6.502e-5
1.000, 3.341e-8, -6.501e-5
0.990, 7.023e-8, -6.501e-5
0.980, 1.026e-7, -6.499e-5
0.970, 1.012e-7, -6.498e-5
0.960, 1.406e-7, -6.497e-5
0.950, 1.546e-7, -6.496e-5
0.940, 1.665e-7, -6.494e-5
0.930, 2.106e-7, -6.492e-5
0.920, 2.132e-7, -6.490e-5
0.910, 2.368e-7, -6.487e-5
0.900, 2.807e-7, -6.484e-5
0.890, 2.776e-7, -6.482e-5
0.880, 3.157e-7, -6.479e-5
0.870, 3.466e-7, -6.475e-5
0.860, 3.490e-7, -6.472e-5
0.850, 4.009e-7, -6.468e-5
0.840, 4.162e-7, -6.463e-5
0.830, 4.327e-7, -6.459e-5
0.820, 4.911e-7, -6.454e-5
0.810, 4.998e-7, -6.449e-5
0.800, 5.318e-7, -6.444e-5
0.790, 5.905e-7, -6.438e-5
0.780, 5.975e-7, -6.432e-5
0.770, 6.562e-7, -6.425e-5
0.760, 6.970e-7, -6.418e-5
0.750, 7.099e-7, -6.411e-5
0.740, 7.938e-7, -6.403e-5
0.730, 8.287e-7, -6.395e-5
0.720, 8.687e-7, -6.386e-5
0.710, 9.584e-7, -6.377e-5
0.700, 9.865e-7, -6.367e-5
0.690, 1.052e-6, -6.356e-5
0.680, 1.152e-6, -6.345e-5
0.670, 1.195e-6, -6.333e-5
0.660, 1.311e-6, -6.320e-5
0.650, 1.409e-6, -6.306e-5
0.640, 1.461e-6, -6.291e-5
0.630, 1.610e-6, -6.275e-5
0.620, 1.713e-6, -6.258e-5
0.610, 1.811e-6, -6.240e-5
0.600, 1.998e-6, -6.220e-5
0.590, 2.110e-6, -6.199e-5
0.580, 2.279e-6, -6.176e-5
0.570, 2.510e-6, -6.151e-5
0.560, 2.668e-6, -6.124e-5
0.550, 2.938e-6, -6.095e-5
0.540, 3.224e-6, -6.063e-5
0.530, 3.465e-6, -6.028e-5
0.520, 3.875e-6, -5.989e-5
0.510, 4.267e-6, -5.946e-5
0.500, 4.678e-6, -5.900e-5
0.490, 5.270e-6, -5.847e-5
0.480, 5.805e-6, -5.789e-5
0.470, 6.437e-6, -5.725e-5
0.460, 7.279e-6, -5.652e-5
0.450, 8.011e-6, -5.572e-5
0.440, 8.902e-6, -5.483e-5
0.430, 9.863e-6, -5.384e-5
0.420, 1.061e-5, -5.278e-5
0.410, 1.148e-5, -5.163e-5
0.400, 1.209e-5, -5.042e-5
0.390, 1.230e-5, -4.919e-5
0.380, 1.243e-5, -4.795e-5
0.370, 1.205e-5, -4.674e-5
0.360, 1.137e-5, -4.561e-5
0.350, 1.057e-5, -4.455e-5
0.340, 9.422e-6, -4.361e-5
0.330, 8.349e-6, -4.277e-5
0.320, 7.309e-6, -4.204e-5
0.310, 6.266e-6, -4.142e-5
0.300, 5.465e-6, -4.087e-5
0.290, 4.704e-6, -4.040e-5
0.280, 4.040e-6, -3.999e-5
0.270, 3.561e-6, -3.964e-5
0.260, 3.098e-6, -3.933e-5
0.250, 2.751e-6, -3.905e-5
0.240, 2.463e-6, -3.881e-5
0.230, 2.183e-6, -3.859e-5
0.220, 2.001e-6, -3.839e-5
0.210, 1.817e-6, -3.821e-5
0.200, 1.650e-6, -3.804e-5
0.190, 1.546e-6, -3.789e-5
0.180, 1.402e-6, -3.775e-5
0.170, 1.312e-6, -3.762e-5
0.160, 1.242e-6, -3.749e-5
0.150, 1.133e-6, -3.738e-5
0.140, 1.095e-6, -3.727e-5
0.130, 1.044e-6, -3.717e-5
0.120, 9.864e-7, -3.707e-5
0.110, 9.800e-7, -3.697e-5
0.100, 9.361e-7, -3.687e-5
0.090, 9.201e-7, -3.678e-5
0.080, 9.265e-7, -3.669e-5
0.070, 8.956e-7, -3.660e-5
0.060, 9.226e-7, -3.651e-5
0.050, 9.476e-7, -3.641e-5
0.040, 9.554e-7, -3.632e-5
0.030, 1.036e-6, -3.621e-5
0.020, 1.089e-6, -3.611e-5
0.010, 1.162e-6, -3.599e-5
0.000, 1.354e-6, -3.585e-5
-0.010, 1.477e-6, -3.571e-5
-0.020, 1.724e-6, -3.553e-5
-0.030, 2.146e-6, -3.532e-5
-0.040, 2.465e-6, -3.507e-5
-0.050, 3.073e-6, -3.477e-5
-0.060, 3.581e-6, -3.441e-5
-0.070, 3.678e-6, -3.404e-5
-0.080, 4.064e-6, -3.363e-5
-0.090, 3.988e-6, -3.323e-5
-0.100, 3.899e-6, -3.284e-5
-0.110, 4.080e-6, -3.244e-5
-0.120, 3.868e-6, -3.205e-5
-0.130, 3.931e-6, -3.166e-5
-0.140, 4.152e-6, -3.124e-5
-0.150, 4.060e-6, -3.084e-5
-0.160, 4.511e-6, -3.038e-5
-0.170, 4.824e-6, -2.990e-5
-0.180, 5.018e-6, -2.940e-5
-0.190, 5.818e-6, -2.882e-5
-0.200, 6.188e-6, -2.820e-5
-0.210, 6.518e-6, -2.755e-5
-0.220, 7.281e-6, -2.682e-5
-0.230, 7.231e-6, -2.610e-5
-0.240, 7.514e-6, -2.535e-5
-0.250, 7.781e-6, -2.457e-5
-0.260, 7.404e-6, -2.383e-5
-0.270, 7.690e-6, -2.306e-5
-0.280, 7.792e-6, -2.228e-5
-0.290, 7.838e-6, -2.149e-5
-0.300, 1.656e-6, -2.133e-5

Segment 5:
-0.290, -2.044e-6, -2.153e-5
-0.280, -3.161e-6, -2.185e-5
-0.270, -3.596e-6, -2.221e-5
-0.260, -4.386e-6, -2.265e-5
-0.250, -4.624e-6, -2.311e-5
-0.240, -4.785e-6, -2.359e-5
-0.230, -5.238e-6, -2.411e-5
-0.220, -4.863e-6, -2.460e-5
-0.210, -4.837e-6, -2.508e-5
-0.200, -4.858e-6, -2.557e-5
