Nov. 2, 2023   14:07:21
Linear Sweep Voltammetry
File: c:\users\dell\desktop\电化学数据\114514\clean_lsv.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 1.25
Final E (V) = -0.3
Scan Rate (V/s) = 0.01
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Ep = 0.390V
ip = 8.864e-7A
Ah = 6.348e-6C

Potential/V, Current/A, Charge/C
1.019, -7.263e-8, -8.620e-6
1.018, -7.302e-8, -8.628e-6
1.017, -7.106e-8, -8.635e-6
1.016, -7.148e-8, -8.642e-6
1.015, -6.949e-8, -8.649e-6
1.014, -6.996e-8, -8.656e-6
1.013, -6.812e-8, -8.663e-6
1.012, -6.810e-8, -8.670e-6
1.011, -6.644e-8, -8.676e-6
1.010, -6.674e-8, -8.683e-6
1.009, -6.550e-8, -8.689e-6
1.008, -6.557e-8, -8.696e-6
1.007, -6.477e-8, -8.702e-6
1.006, -6.494e-8, -8.709e-6
1.005, -6.430e-8, -8.715e-6
1.004, -6.441e-8, -8.722e-6
1.003, -6.394e-8, -8.728e-6
1.002, -6.402e-8, -8.735e-6
1.001, -6.353e-8, -8.741e-6
1.000, -6.355e-8, -8.747e-6
0.999, -6.317e-8, -8.754e-6
0.998, -6.330e-8, -8.760e-6
0.997, -6.299e-8, -8.766e-6
0.996, -6.299e-8, -8.773e-6
0.995, -6.282e-8, -8.779e-6
0.994, -6.279e-8, -8.785e-6
0.993, -6.269e-8, -8.791e-6
0.992, -6.270e-8, -8.798e-6
0.991, -6.260e-8, -8.804e-6
0.990, -6.252e-8, -8.810e-6
0.989, -6.251e-8, -8.816e-6
0.988, -6.251e-8, -8.823e-6
0.987, -6.245e-8, -8.829e-6
0.986, -6.240e-8, -8.835e-6
0.985, -6.235e-8, -8.841e-6
0.984, -6.227e-8, -8.848e-6
0.983, -6.219e-8, -8.854e-6
0.982, -6.215e-8, -8.860e-6
0.981, -6.210e-8, -8.866e-6
0.980, -6.200e-8, -8.872e-6
0.979, -6.198e-8, -8.879e-6
0.978, -6.188e-8, -8.885e-6
0.977, -6.180e-8, -8.891e-6
0.976, -6.164e-8, -8.897e-6
0.975, -6.152e-8, -8.903e-6
0.974, -6.142e-8, -8.909e-6
0.973, -6.122e-8, -8.916e-6
0.972, -6.093e-8, -8.922e-6
0.971, -6.097e-8, -8.928e-6
0.970, -6.062e-8, -8.934e-6
0.969, -6.049e-8, -8.940e-6
0.968, -6.008e-8, -8.946e-6
0.967, -5.997e-8, -8.952e-6
0.966, -5.943e-8, -8.958e-6
0.965, -5.910e-8, -8.964e-6
0.964, -5.847e-8, -8.970e-6
0.963, -5.816e-8, -8.975e-6
0.962, -5.722e-8, -8.981e-6
0.961, -5.671e-8, -8.987e-6
0.960, -5.566e-8, -8.992e-6
0.959, -5.523e-8, -8.998e-6
0.958, -5.422e-8, -9.003e-6
0.957, -5.345e-8, -9.009e-6
0.956, -5.313e-8, -9.014e-6
0.955, -5.409e-8, -9.019e-6
0.954, -5.300e-8, -9.025e-6
0.953, -5.200e-8, -9.030e-6
0.952, -5.055e-8, -9.035e-6
0.951, -5.024e-8, -9.040e-6
0.950, -4.874e-8, -9.045e-6
0.949, -4.799e-8, -9.050e-6
0.948, -4.599e-8, -9.054e-6
0.947, -4.646e-8, -9.059e-6
0.946, -4.399e-8, -9.063e-6
0.945, -4.337e-8, -9.068e-6
0.944, -4.148e-8, -9.072e-6
0.943, -4.096e-8, -9.076e-6
0.942, -3.917e-8, -9.080e-6
0.941, -3.835e-8, -9.084e-6
0.940, -3.738e-8, -9.087e-6
0.939, -3.672e-8, -9.091e-6
0.938, -3.548e-8, -9.095e-6
0.937, -3.409e-8, -9.098e-6
0.936, -3.259e-8, -9.101e-6
0.935, -3.184e-8, -9.104e-6
0.934, -3.035e-8, -9.107e-6
0.933, -2.956e-8, -9.110e-6
0.932, -2.776e-8, -9.113e-6
0.931, -2.704e-8, -9.116e-6
0.930, -2.628e-8, -9.119e-6
0.929, -2.612e-8, -9.121e-6
0.928, -2.520e-8, -9.124e-6
0.927, -2.422e-8, -9.126e-6
0.926, -2.314e-8, -9.128e-6
0.925, -2.256e-8, -9.131e-6
0.924, -2.151e-8, -9.133e-6
0.923, -2.107e-8, -9.135e-6
0.922, -1.997e-8, -9.137e-6
0.921, -1.941e-8, -9.139e-6
0.920, -1.891e-8, -9.141e-6
0.919, -1.824e-8, -9.143e-6
0.918, -1.776e-8, -9.144e-6
0.917, -1.749e-8, -9.146e-6
0.916, -1.695e-8, -9.148e-6
0.915, -1.684e-8, -9.149e-6
0.914, -1.627e-8, -9.151e-6
0.913, -1.615e-8, -9.153e-6
0.912, -1.574e-8, -9.154e-6
0.911, -1.561e-8, -9.156e-6
0.910, -1.531e-8, -9.157e-6
0.909, -1.510e-8, -9.159e-6
0.908, -1.481e-8, -9.160e-6
0.907, -1.484e-8, -9.162e-6
0.906, -1.462e-8, -9.163e-6
0.905, -1.448e-8, -9.165e-6
0.904, -1.434e-8, -9.166e-6
0.903, -1.425e-8, -9.168e-6
0.902, -1.414e-8, -9.169e-6
0.901, -1.411e-8, -9.170e-6
0.900, -1.399e-8, -9.172e-6
0.899, -1.401e-8, -9.173e-6
0.898, -1.384e-8, -9.175e-6
0.897, -1.383e-8, -9.176e-6
0.896, -1.380e-8, -9.177e-6
0.895, -1.373e-8, -9.179e-6
0.894, -1.364e-8, -9.180e-6
0.893, -1.362e-8, -9.181e-6
0.892, -1.348e-8, -9.183e-6
0.891, -1.353e-8, -9.184e-6
0.890, -1.343e-8, -9.186e-6
0.889, -1.338e-8, -9.187e-6
0.888, -1.321e-8, -9.188e-6
0.887, -1.325e-8, -9.190e-6
0.886, -1.309e-8, -9.191e-6
0.885, -1.314e-8, -9.192e-6
0.884, -1.297e-8, -9.193e-6
0.883, -1.294e-8, -9.195e-6
0.882, -1.272e-8, -9.196e-6
0.881, -1.280e-8, -9.197e-6
0.880, -1.254e-8, -9.199e-6
0.879, -1.253e-8, -9.200e-6
0.878, -1.236e-8, -9.201e-6
0.877, -1.231e-8, -9.202e-6
0.876, -1.201e-8, -9.203e-6
0.875, -1.197e-8, -9.205e-6
0.874, -1.148e-8, -9.206e-6
0.873, -1.144e-8, -9.207e-6
0.872, -1.101e-8, -9.208e-6
0.871, -1.086e-8, -9.209e-6
0.870, -1.033e-8, -9.210e-6
0.869, -1.024e-8, -9.211e-6
0.868, -9.813e-9, -9.212e-6
0.867, -9.826e-9, -9.213e-6
0.866, -9.047e-9, -9.214e-6
0.865, -9.218e-9, -9.215e-6
0.864, -8.254e-9, -9.216e-6
0.863, -8.049e-9, -9.217e-6
0.862, -7.297e-9, -9.217e-6
0.861, -7.211e-9, -9.218e-6
0.860, -5.857e-9, -9.219e-6
0.859, -5.758e-9, -9.219e-6
0.858, -4.391e-9, -9.220e-6
0.857, -4.589e-9, -9.220e-6
0.856, -3.262e-9, -9.220e-6
0.855, -3.473e-9, -9.221e-6
0.854, -2.251e-9, -9.221e-6
0.853, -2.179e-9, -9.221e-6
0.852, -4.484e-10, -9.221e-6
0.851, -8.843e-10, -9.221e-6
0.850, 1.176e-9, -9.221e-6
0.849, 6.874e-10, -9.221e-6
0.848, 2.781e-9, -9.221e-6
0.847, 3.144e-9, -9.221e-6
0.846, 4.359e-9, -9.220e-6
0.845, 3.474e-9, -9.220e-6
0.844, 5.621e-9, -9.219e-6
0.843, 5.535e-9, -9.219e-6
0.842, 7.390e-9, -9.218e-6
0.841, 7.886e-9, -9.217e-6
0.840, 9.959e-9, -9.216e-6
0.839, 9.939e-9, -9.215e-6
0.838, 1.158e-8, -9.214e-6
0.837, 1.170e-8, -9.213e-6
0.836, 1.428e-8, -9.211e-6
0.835, 1.315e-8, -9.210e-6
0.834, 1.551e-8, -9.209e-6
0.833, 1.526e-8, -9.207e-6
0.832, 1.767e-8, -9.205e-6
0.831, 1.747e-8, -9.204e-6
0.830, 1.892e-8, -9.202e-6
0.829, 1.909e-8, -9.200e-6
0.828, 2.122e-8, -9.198e-6
0.827, 2.052e-8, -9.196e-6
0.826, 2.241e-8, -9.193e-6
0.825, 2.276e-8, -9.191e-6
0.824, 2.421e-8, -9.189e-6
0.823, 2.440e-8, -9.186e-6
0.822, 2.597e-8, -9.184e-6
0.821, 2.591e-8, -9.181e-6
0.820, 2.739e-8, -9.178e-6
0.819, 2.609e-8, -9.176e-6
0.818, 2.827e-8, -9.173e-6
0.817, 2.850e-8, -9.170e-6
0.816, 2.945e-8, -9.167e-6
0.815, 2.947e-8, -9.164e-6
0.814, 3.030e-8, -9.161e-6
0.813, 3.056e-8, -9.158e-6
0.812, 3.103e-8, -9.155e-6
0.811, 3.107e-8, -9.152e-6
0.810, 3.175e-8, -9.149e-6
0.809, 3.179e-8, -9.145e-6
0.808, 3.244e-8, -9.142e-6
0.807, 3.226e-8, -9.139e-6
0.806, 3.281e-8, -9.136e-6
0.805, 3.269e-8, -9.132e-6
0.804, 3.313e-8, -9.129e-6
0.803, 3.328e-8, -9.126e-6
0.802, 3.361e-8, -9.122e-6
0.801, 3.361e-8, -9.119e-6
0.800, 3.383e-8, -9.116e-6
0.799, 3.392e-8, -9.112e-6
0.798, 3.414e-8, -9.109e-6
0.797, 3.419e-8, -9.105e-6
0.796, 3.446e-8, -9.102e-6
0.795, 3.449e-8, -9.099e-6
0.794, 3.458e-8, -9.095e-6
0.793, 3.460e-8, -9.092e-6
0.792, 3.476e-8, -9.088e-6
0.791, 3.477e-8, -9.085e-6
0.790, 3.489e-8, -9.081e-6
0.789, 3.488e-8, -9.078e-6
0.788, 3.494e-8, -9.074e-6
0.787, 3.497e-8, -9.071e-6
0.786, 3.500e-8, -9.067e-6
0.785, 3.504e-8, -9.064e-6
0.784, 3.508e-8, -9.060e-6
0.783, 3.506e-8, -9.057e-6
0.782, 3.509e-8, -9.053e-6
0.781, 3.513e-8, -9.050e-6
0.780, 3.513e-8, -9.046e-6
0.779, 3.515e-8, -9.043e-6
0.778, 3.518e-8, -9.039e-6
0.777, 3.518e-8, -9.036e-6
0.776, 3.520e-8, -9.032e-6
0.775, 3.521e-8, -9.029e-6
0.774, 3.524e-8, -9.025e-6
0.773, 3.527e-8, -9.021e-6
0.772, 3.527e-8, -9.018e-6
0.771, 3.530e-8, -9.014e-6
0.770, 3.536e-8, -9.011e-6
0.769, 3.536e-8, -9.007e-6
0.768, 3.544e-8, -9.004e-6
0.767, 3.544e-8, -9.000e-6
0.766, 3.546e-8, -8.997e-6
0.765, 3.552e-8, -8.993e-6
0.764, 3.554e-8, -8.990e-6
0.763, 3.562e-8, -8.986e-6
0.762, 3.571e-8, -8.982e-6
0.761, 3.576e-8, -8.979e-6
0.760, 3.588e-8, -8.975e-6
0.759, 3.591e-8, -8.972e-6
0.758, 3.614e-8, -8.968e-6
0.757, 3.618e-8, -8.964e-6
0.756, 3.632e-8, -8.961e-6
0.755, 3.650e-8, -8.957e-6
0.754, 3.676e-8, -8.954e-6
0.753, 3.677e-8, -8.950e-6
0.752, 3.723e-8, -8.946e-6
0.751, 3.739e-8, -8.942e-6
0.750, 3.766e-8, -8.939e-6
0.749, 3.791e-8, -8.935e-6
0.748, 3.826e-8, -8.931e-6
0.747, 3.828e-8, -8.927e-6
0.746, 3.880e-8, -8.923e-6
0.745, 3.923e-8, -8.919e-6
0.744, 3.974e-8, -8.915e-6
0.743, 4.061e-8, -8.911e-6
0.742, 4.069e-8, -8.907e-6
0.741, 4.160e-8, -8.903e-6
0.740, 4.267e-8, -8.899e-6
0.739, 4.327e-8, -8.895e-6
0.738, 4.430e-8, -8.890e-6
0.737, 4.513e-8, -8.886e-6
0.736, 4.624e-8, -8.881e-6
0.735, 4.668e-8, -8.876e-6
0.734, 4.733e-8, -8.872e-6
0.733, 4.792e-8, -8.867e-6
0.732, 4.933e-8, -8.862e-6
0.731, 5.004e-8, -8.857e-6
0.730, 5.157e-8, -8.852e-6
0.729, 5.300e-8, -8.846e-6
0.728, 5.399e-8, -8.841e-6
0.727, 5.562e-8, -8.835e-6
0.726, 5.716e-8, -8.830e-6
0.725, 5.803e-8, -8.824e-6
0.724, 5.990e-8, -8.818e-6
0.723, 6.124e-8, -8.812e-6
0.722, 6.277e-8, -8.805e-6
0.721, 6.429e-8, -8.799e-6
0.720, 6.556e-8, -8.793e-6
0.719, 6.688e-8, -8.786e-6
0.718, 6.815e-8, -8.779e-6
0.717, 6.986e-8, -8.772e-6
0.716, 7.134e-8, -8.765e-6
0.715, 7.128e-8, -8.758e-6
0.714, 7.324e-8, -8.750e-6
0.713, 7.373e-8, -8.743e-6
0.712, 7.484e-8, -8.736e-6
0.711, 7.556e-8, -8.728e-6
0.710, 7.633e-8, -8.720e-6
0.709, 7.701e-8, -8.713e-6
0.708, 7.798e-8, -8.705e-6
0.707, 7.821e-8, -8.697e-6
0.706, 7.915e-8, -8.689e-6
0.705, 7.968e-8, -8.681e-6
0.704, 8.049e-8, -8.673e-6
0.703, 8.061e-8, -8.665e-6
0.702, 8.115e-8, -8.657e-6
0.701, 8.143e-8, -8.649e-6
0.700, 8.180e-8, -8.641e-6
0.699, 8.193e-8, -8.632e-6
0.698, 8.241e-8, -8.624e-6
0.697, 8.269e-8, -8.616e-6
0.696, 8.293e-8, -8.608e-6
0.695, 8.304e-8, -8.599e-6
0.694, 8.329e-8, -8.591e-6
0.693, 8.339e-8, -8.583e-6
0.692, 8.356e-8, -8.574e-6
0.691, 8.355e-8, -8.566e-6
0.690, 8.371e-8, -8.558e-6
0.689, 8.375e-8, -8.549e-6
0.688, 8.388e-8, -8.541e-6
0.687, 8.394e-8, -8.532e-6
0.686, 8.400e-8, -8.524e-6
0.685, 8.407e-8, -8.516e-6
0.684, 8.416e-8, -8.507e-6
0.683, 8.421e-8, -8.499e-6
0.682, 8.429e-8, -8.490e-6
0.681, 8.436e-8, -8.482e-6
0.680, 8.436e-8, -8.473e-6
0.679, 8.459e-8, -8.465e-6
0.678, 8.464e-8, -8.457e-6
0.677, 8.485e-8, -8.448e-6
0.676, 8.499e-8, -8.440e-6
0.675, 8.526e-8, -8.431e-6
0.674, 8.526e-8, -8.423e-6
0.673, 8.578e-8, -8.414e-6
0.672, 8.568e-8, -8.405e-6
0.671, 8.642e-8, -8.397e-6
0.670, 8.627e-8, -8.388e-6
0.669, 8.712e-8, -8.379e-6
0.668, 8.711e-8, -8.371e-6
0.667, 8.808e-8, -8.362e-6
0.666, 8.811e-8, -8.353e-6
0.665, 8.951e-8, -8.344e-6
0.664, 8.950e-8, -8.335e-6
0.663, 9.135e-8, -8.326e-6
0.662, 9.074e-8, -8.317e-6
0.661, 9.277e-8, -8.308e-6
0.660, 9.263e-8, -8.298e-6
0.659, 9.481e-8, -8.289e-6
0.658, 9.415e-8, -8.280e-6
0.657, 9.689e-8, -8.270e-6
0.656, 9.629e-8, -8.260e-6
0.655, 9.984e-8, -8.250e-6
0.654, 9.877e-8, -8.240e-6
0.653, 1.027e-7, -8.230e-6
0.652, 1.017e-7, -8.220e-6
0.651, 1.047e-7, -8.209e-6
0.650, 1.042e-7, -8.199e-6
0.649, 1.078e-7, -8.188e-6
0.648, 1.071e-7, -8.178e-6
0.647, 1.109e-7, -8.166e-6
0.646, 1.101e-7, -8.155e-6
0.645, 1.143e-7, -8.144e-6
0.644, 1.134e-7, -8.133e-6
0.643, 1.171e-7, -8.121e-6
0.642, 1.171e-7, -8.109e-6
0.641, 1.203e-7, -8.097e-6
0.640, 1.183e-7, -8.085e-6
0.639, 1.219e-7, -8.073e-6
0.638, 1.216e-7, -8.061e-6
0.637, 1.244e-7, -8.049e-6
0.636, 1.242e-7, -8.036e-6
0.635, 1.265e-7, -8.023e-6
0.634, 1.262e-7, -8.011e-6
0.633, 1.281e-7, -7.998e-6
0.632, 1.282e-7, -7.985e-6
0.631, 1.297e-7, -7.972e-6
0.630, 1.295e-7, -7.959e-6
0.629, 1.304e-7, -7.946e-6
0.628, 1.307e-7, -7.933e-6
0.627, 1.315e-7, -7.920e-6
0.626, 1.315e-7, -7.907e-6
0.625, 1.321e-7, -7.894e-6
0.624, 1.321e-7, -7.881e-6
0.623, 1.324e-7, -7.867e-6
0.622, 1.325e-7, -7.854e-6
0.621, 1.326e-7, -7.841e-6
0.620, 1.327e-7, -7.827e-6
0.619, 1.328e-7, -7.814e-6
0.618, 1.328e-7, -7.801e-6
0.617, 1.330e-7, -7.788e-6
0.616, 1.331e-7, -7.774e-6
0.615, 1.332e-7, -7.761e-6
0.614, 1.334e-7, -7.748e-6
0.613, 1.334e-7, -7.734e-6
0.612, 1.337e-7, -7.721e-6
0.611, 1.338e-7, -7.708e-6
0.610, 1.342e-7, -7.694e-6
0.609, 1.345e-7, -7.681e-6
0.608, 1.351e-7, -7.667e-6
0.607, 1.357e-7, -7.654e-6
0.606, 1.366e-7, -7.640e-6
0.605, 1.375e-7, -7.626e-6
0.604, 1.391e-7, -7.612e-6
0.603, 1.399e-7, -7.598e-6
0.602, 1.420e-7, -7.584e-6
0.601, 1.436e-7, -7.570e-6
0.600, 1.458e-7, -7.555e-6
0.599, 1.482e-7, -7.540e-6
0.598, 1.506e-7, -7.525e-6
0.597, 1.525e-7, -7.510e-6
0.596, 1.559e-7, -7.494e-6
0.595, 1.574e-7, -7.479e-6
0.594, 1.618e-7, -7.463e-6
0.593, 1.628e-7, -7.446e-6
0.592, 1.661e-7, -7.430e-6
0.591, 1.682e-7, -7.413e-6
0.590, 1.711e-7, -7.396e-6
0.589, 1.721e-7, -7.378e-6
0.588, 1.745e-7, -7.361e-6
0.587, 1.758e-7, -7.343e-6
0.586, 1.774e-7, -7.326e-6
0.585, 1.783e-7, -7.308e-6
0.584, 1.793e-7, -7.290e-6
0.583, 1.799e-7, -7.272e-6
0.582, 1.804e-7, -7.254e-6
0.581, 1.808e-7, -7.236e-6
0.580, 1.811e-7, -7.218e-6
0.579, 1.813e-7, -7.200e-6
0.578, 1.815e-7, -7.181e-6
0.577, 1.816e-7, -7.163e-6
0.576, 1.818e-7, -7.145e-6
0.575, 1.819e-7, -7.127e-6
