Nov. 2, 2023   13:39:28
Cyclic Voltammetry
File: c:\users\dell\desktop\电化学数据\114514\met_.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = -0.3
High E (V) = 1.25
Low E (V) = -0.3
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 8
Sample Interval (V) = 0.01
Quiet Time (sec) = 1
Sensitivity (A/V) = 1e-5

Segment 1:
Ep = 0.490V
ip = -4.719e-6A
Ah = -5.187e-6C

Segment 2:
Ep = 0.410V
ip = 2.917e-6A
Ah = 2.431e-6C

Segment 3:
Ep = 0.480V
ip = -7.996e-6A
Ah = -7.777e-6C

Segment 4:
Ep = 0.420V
ip = 3.001e-6A
Ah = 2.275e-6C

Segment 5:
Ep = 0.480V
ip = -8.536e-6A
Ah = -7.651e-6C

Segment 6:
Ep = 0.420V
ip = 3.086e-6A
Ah = 2.501e-6C

Ep = -0.290V
ip = 2.758e-6A
Ah = 3.255e-6C

Segment 7:
Ep = 0.480V
ip = -7.901e-6A
Ah = -6.887e-6C

Ep = 1.240V
ip = -6.260e-7A
Ah = -1.647e-7C

Segment 8:
Ep = 0.420V
ip = 3.225e-6A
Ah = 2.573e-6C

Ep = -0.290V
ip = 2.262e-6A
Ah = 3.119e-6C

Potential/V, Current/A, Charge/C
0.720, 3.806e-7, -5.222e-5
0.710, 4.238e-7, -5.218e-5
0.700, 4.483e-7, -5.214e-5
0.690, 4.755e-7, -5.209e-5
0.680, 5.333e-7, -5.204e-5
0.670, 5.624e-7, -5.198e-5
0.660, 6.031e-7, -5.192e-5
0.650, 6.601e-7, -5.185e-5
0.640, 6.899e-7, -5.178e-5
0.630, 7.577e-7, -5.171e-5
0.620, 8.244e-7, -5.163e-5
0.610, 8.743e-7, -5.154e-5
0.600, 9.462e-7, -5.144e-5
0.590, 1.028e-6, -5.134e-5
0.580, 1.097e-6, -5.123e-5
0.570, 1.195e-6, -5.111e-5
0.560, 1.310e-6, -5.098e-5
0.550, 1.407e-6, -5.084e-5
0.540, 1.564e-6, -5.068e-5
0.530, 1.708e-6, -5.051e-5
0.520, 1.860e-6, -5.033e-5
0.510, 2.056e-6, -5.012e-5
0.500, 2.257e-6, -4.990e-5
0.490, 2.433e-6, -4.965e-5
0.480, 2.729e-6, -4.938e-5
0.470, 3.056e-6, -4.907e-5
0.460, 3.352e-6, -4.874e-5
0.450, 3.679e-6, -4.837e-5
0.440, 3.974e-6, -4.797e-5
0.430, 4.254e-6, -4.755e-5
0.420, 4.482e-6, -4.710e-5
0.410, 4.547e-6, -4.665e-5
0.400, 4.460e-6, -4.620e-5
0.390, 4.214e-6, -4.578e-5
0.380, 3.716e-6, -4.541e-5
0.370, 3.084e-6, -4.510e-5
0.360, 2.401e-6, -4.486e-5
0.350, 1.605e-6, -4.470e-5
0.340, 9.498e-7, -4.460e-5
0.330, 2.910e-7, -4.457e-5
0.320, -1.483e-7, -4.459e-5
0.310, -7.194e-7, -4.466e-5
0.300, -7.332e-7, -4.473e-5
0.290, -8.475e-7, -4.482e-5
0.280, -6.815e-7, -4.489e-5
0.270, -6.517e-7, -4.495e-5
0.260, -4.924e-7, -4.500e-5
0.250, -6.857e-7, -4.507e-5
0.240, -5.486e-7, -4.512e-5
0.230, -1.190e-8, -4.512e-5
0.220, 4.009e-7, -4.508e-5
0.210, 5.043e-7, -4.503e-5
0.200, 7.040e-7, -4.496e-5
0.190, 9.189e-7, -4.487e-5
0.180, 1.131e-6, -4.476e-5
0.170, 1.214e-6, -4.464e-5
0.160, 1.520e-6, -4.449e-5
0.150, 1.138e-6, -4.437e-5
0.140, 1.292e-6, -4.424e-5
0.130, 1.175e-6, -4.412e-5
0.120, 1.829e-6, -4.394e-5
0.110, 1.705e-6, -4.377e-5
0.100, 1.380e-6, -4.363e-5
0.090, 1.748e-6, -4.346e-5
0.080, 1.786e-6, -4.328e-5
0.070, 1.732e-6, -4.311e-5
0.060, 1.832e-6, -4.292e-5
0.050, 1.745e-6, -4.275e-5
0.040, 1.783e-6, -4.257e-5
0.030, 2.054e-6, -4.237e-5
0.020, 2.068e-6, -4.216e-5
0.010, 2.053e-6, -4.195e-5
0.000, 2.083e-6, -4.175e-5
-0.010, 1.844e-6, -4.156e-5
-0.020, 2.124e-6, -4.135e-5
-0.030, 2.266e-6, -4.112e-5
-0.040, 2.411e-6, -4.088e-5
-0.050, 2.422e-6, -4.064e-5
-0.060, 1.999e-6, -4.044e-5
-0.070, 2.572e-6, -4.018e-5
-0.080, 2.859e-6, -3.990e-5
-0.090, 2.641e-6, -3.963e-5
-0.100, 3.186e-6, -3.931e-5
-0.110, 2.859e-6, -3.903e-5
-0.120, 3.276e-6, -3.870e-5
-0.130, 3.725e-6, -3.833e-5
-0.140, 3.510e-6, -3.798e-5
-0.150, 3.934e-6, -3.758e-5
-0.160, 4.004e-6, -3.718e-5
-0.170, 3.928e-6, -3.679e-5
-0.180, 4.280e-6, -3.636e-5
-0.190, 4.368e-6, -3.592e-5
-0.200, 4.277e-6, -3.550e-5
-0.210, 4.976e-6, -3.500e-5
-0.220, 4.454e-6, -3.455e-5
-0.230, 4.756e-6, -3.408e-5
-0.240, 5.036e-6, -3.357e-5
-0.250, 4.727e-6, -3.310e-5
-0.260, 4.980e-6, -3.260e-5
-0.270, 5.207e-6, -3.208e-5
-0.280, 5.230e-6, -3.156e-5
-0.290, 5.724e-6, -3.099e-5
-0.300, 2.884e-6, -3.070e-5

Segment 3:
-0.290, 1.297e-6, -3.057e-5
-0.280, 3.501e-7, -3.053e-5
-0.270, 3.979e-7, -3.049e-5
-0.260, 3.640e-8, -3.049e-5
-0.250, 1.919e-8, -3.049e-5
-0.240, -8.053e-8, -3.050e-5
-0.230, -1.553e-7, -3.051e-5
-0.220, -3.644e-7, -3.055e-5
-0.210, -6.473e-7, -3.061e-5
-0.200, -3.042e-7, -3.064e-5
-0.190, -5.615e-7, -3.070e-5
-0.180, -3.144e-7, -3.073e-5
-0.170, -3.677e-7, -3.077e-5
-0.160, -1.077e-7, -3.078e-5
-0.150, -2.745e-7, -3.081e-5
-0.140, -1.953e-7, -3.083e-5
-0.130, 1.968e-7, -3.081e-5
-0.120, -5.862e-8, -3.081e-5
-0.110, 2.490e-7, -3.079e-5
-0.100, 9.932e-8, -3.078e-5
-0.090, 3.278e-7, -3.074e-5
-0.080, 3.537e-7, -3.071e-5
-0.070, 4.851e-7, -3.066e-5
-0.060, 3.204e-7, -3.063e-5
-0.050, 8.030e-7, -3.055e-5
-0.040, 7.078e-7, -3.048e-5
-0.030, 1.115e-6, -3.037e-5
-0.020, 8.072e-7, -3.029e-5
-0.010, 7.484e-7, -3.021e-5
-0.000, 1.166e-6, -3.009e-5
0.010, 9.747e-7, -3.000e-5
0.020, 1.092e-6, -2.989e-5
0.030, 8.787e-7, -2.980e-5
0.040, 9.505e-7, -2.970e-5
0.050, 1.150e-6, -2.959e-5
0.060, 1.036e-6, -2.949e-5
0.070, 6.551e-7, -2.942e-5
0.080, 7.706e-7, -2.934e-5
0.090, 6.288e-7, -2.928e-5
0.100, 5.342e-7, -2.923e-5
0.110, 5.924e-7, -2.917e-5
0.120, 7.008e-7, -2.910e-5
0.130, 3.649e-7, -2.906e-5
0.140, 2.348e-7, -2.904e-5
0.150, 3.946e-7, -2.900e-5
0.160, 1.851e-7, -2.898e-5
0.170, 1.045e-7, -2.897e-5
0.180, 2.334e-8, -2.897e-5
0.190, -5.379e-7, -2.902e-5
0.200, -3.462e-7, -2.906e-5
0.210, -3.726e-7, -2.909e-5
0.220, -5.523e-7, -2.915e-5
0.230, -8.733e-7, -2.924e-5
0.240, -9.039e-7, -2.933e-5
0.250, -8.763e-7, -2.941e-5
0.260, -1.127e-6, -2.953e-5
0.270, -1.241e-6, -2.965e-5
0.280, -1.311e-6, -2.978e-5
0.290, -1.485e-6, -2.993e-5
0.300, -1.630e-6, -3.009e-5
0.310, -2.091e-6, -3.030e-5
0.320, -2.386e-6, -3.054e-5
0.330, -2.488e-6, -3.079e-5
0.340, -3.009e-6, -3.109e-5
0.350, -3.388e-6, -3.143e-5
0.360, -3.859e-6, -3.181e-5
0.370, -4.277e-6, -3.224e-5
0.380, -5.148e-6, -3.276e-5
0.390, -5.921e-6, -3.335e-5
0.400, -6.678e-6, -3.402e-5
0.410, -7.603e-6, -3.478e-5
0.420, -8.265e-6, -3.560e-5
0.430, -9.346e-6, -3.654e-5
0.440, -1.001e-5, -3.754e-5
0.450, -1.035e-5, -3.857e-5
0.460, -1.078e-5, -3.965e-5
0.470, -1.089e-5, -4.074e-5
0.480, -1.108e-5, -4.185e-5
0.490, -1.098e-5, -4.295e-5
0.500, -1.094e-5, -4.404e-5
0.510, -1.097e-5, -4.514e-5
0.520, -1.012e-5, -4.615e-5
0.530, -9.503e-6, -4.710e-5
0.540, -8.958e-6, -4.800e-5
0.550, -8.246e-6, -4.882e-5
0.560, -7.777e-6, -4.960e-5
0.570, -7.016e-6, -5.030e-5
0.580, -6.837e-6, -5.098e-5
0.590, -6.256e-6, -5.161e-5
0.600, -5.846e-6, -5.219e-5
0.610, -5.451e-6, -5.274e-5
0.620, -5.067e-6, -5.325e-5
0.630, -4.842e-6, -5.373e-5
0.640, -4.603e-6, -5.419e-5
0.650, -4.303e-6, -5.462e-5
0.660, -4.108e-6, -5.503e-5
0.670, -3.923e-6, -5.542e-5
0.680, -3.744e-6, -5.580e-5
0.690, -3.436e-6, -5.614e-5
0.700, -3.525e-6, -5.649e-5
0.710, -3.428e-6, -5.684e-5
0.720, -3.356e-6, -5.717e-5
0.730, -3.212e-6, -5.749e-5
0.740, -3.223e-6, -5.782e-5
0.750, -3.209e-6, -5.814e-5
0.760, -3.159e-6, -5.845e-5
0.770, -3.164e-6, -5.877e-5
0.780, -3.168e-6, -5.909e-5
0.790, -3.139e-6, -5.940e-5
0.800, -3.112e-6, -5.971e-5
0.810, -3.349e-6, -6.005e-5
0.820, -3.246e-6, -6.037e-5
0.830, -3.343e-6, -6.071e-5
0.840, -3.376e-6, -6.104e-5
0.850, -3.464e-6, -6.139e-5
0.860, -3.622e-6, -6.175e-5
0.870, -3.699e-6, -6.212e-5
0.880, -3.795e-6, -6.250e-5
0.890, -3.969e-6, -6.290e-5
0.900, -4.064e-6, -6.330e-5
0.910, -4.210e-6, -6.373e-5
0.920, -4.424e-6, -6.417e-5
0.930, -4.537e-6, -6.462e-5
0.940, -4.718e-6, -6.509e-5
0.950, -4.894e-6, -6.558e-5
0.960, -5.069e-6, -6.609e-5
0.970, -5.132e-6, -6.660e-5
0.980, -5.481e-6, -6.715e-5
0.990, -5.578e-6, -6.771e-5
1.000, -5.682e-6, -6.828e-5
1.010, -5.901e-6, -6.887e-5
1.020, -6.008e-6, -6.947e-5
1.030, -6.152e-6, -7.008e-5
1.040, -6.253e-6, -7.071e-5
1.050, -6.354e-6, -7.134e-5
1.060, -6.475e-6, -7.199e-5
1.070, -6.338e-6, -7.262e-5
1.080, -6.538e-6, -7.328e-5
1.090, -6.693e-6, -7.395e-5
1.100, -6.719e-6, -7.462e-5
1.110, -6.413e-6, -7.526e-5
1.120, -6.758e-6, -7.594e-5
1.130, -6.952e-6, -7.663e-5
1.140, -6.976e-6, -7.733e-5
1.150, -7.035e-6, -7.803e-5
1.160, -6.690e-6, -7.870e-5
1.170, -7.136e-6, -7.942e-5
1.180, -7.080e-6, -8.012e-5
1.190, -7.212e-6, -8.085e-5
1.200, -7.329e-6, -8.158e-5
1.210, -7.437e-6, -8.232e-5
1.220, -7.516e-6, -8.307e-5
1.230, -7.592e-6, -8.383e-5
1.240, -7.778e-6, -8.461e-5
1.250, -7.013e-6, -8.531e-5

Segment 4:
1.240, -5.545e-6, -8.587e-5
1.230, -4.528e-6, -8.632e-5
1.220, -3.856e-6, -8.670e-5
1.210, -3.341e-6, -8.704e-5
1.200, -2.928e-6, -8.733e-5
1.190, -2.593e-6, -8.759e-5
1.180, -2.333e-6, -8.782e-5
1.170, -2.103e-6, -8.803e-5
1.160, -1.897e-6, -8.822e-5
1.150, -1.743e-6, -8.840e-5
1.140, -1.558e-6, -8.855e-5
1.130, -1.474e-6, -8.870e-5
1.120, -1.369e-6, -8.884e-5
1.110, -1.263e-6, -8.896e-5
1.100, -1.173e-6, -8.908e-5
1.090, -1.093e-6, -8.919e-5
1.080, -1.028e-6, -8.929e-5
1.070, -9.506e-7, -8.939e-5
1.060, -8.855e-7, -8.948e-5
1.050, -8.177e-7, -8.956e-5
1.040, -7.647e-7, -8.964e-5
1.030, -7.104e-7, -8.971e-5
1.020, -6.487e-7, -8.977e-5
1.010, -6.085e-7, -8.983e-5
1.000, -5.631e-7, -8.989e-5
0.990, -5.105e-7, -8.994e-5
0.980, -4.790e-7, -8.999e-5
0.970, -4.287e-7, -9.003e-5
0.960, -3.850e-7, -9.007e-5
0.950, -3.407e-7, -9.010e-5
0.940, -2.359e-7, -9.013e-5
0.930, -1.979e-7, -9.015e-5
0.920, -1.600e-7, -9.016e-5
0.910, -1.154e-7, -9.017e-5
0.900, -8.446e-8, -9.018e-5
0.890, -6.005e-8, -9.019e-5
0.880, -2.026e-8, -9.019e-5
0.870, 2.173e-9, -9.019e-5
0.860, 2.807e-8, -9.019e-5
0.850, 6.290e-8, -9.018e-5
0.840, 8.356e-8, -9.017e-5
0.830, 1.056e-7, -9.016e-5
0.820, 1.398e-7, -9.015e-5
0.810, 1.685e-7, -9.013e-5
0.800, 1.839e-7, -9.011e-5
0.790, 2.199e-7, -9.009e-5
0.780, 2.372e-7, -9.007e-5
0.770, 2.704e-7, -9.004e-5
0.760, 3.014e-7, -9.001e-5
0.750, 3.165e-7, -8.998e-5
0.740, 3.527e-7, -8.994e-5
0.730, 3.858e-7, -8.990e-5
0.720, 4.083e-7, -8.986e-5
0.710, 4.489e-7, -8.982e-5
0.700, 4.756e-7, -8.977e-5
0.690, 5.124e-7, -8.972e-5
0.680, 5.616e-7, -8.966e-5
0.670, 6.028e-7, -8.960e-5
0.660, 6.612e-7, -8.954e-5
0.650, 6.978e-7, -8.947e-5
0.640, 7.455e-7, -8.939e-5
0.630, 7.980e-7, -8.931e-5
0.620, 8.706e-7, -8.923e-5
0.610, 9.318e-7, -8.913e-5
0.600, 9.939e-7, -8.903e-5
0.590, 1.098e-6, -8.892e-5
0.580, 1.179e-6, -8.881e-5
0.570, 1.269e-6, -8.868e-5
0.560, 1.404e-6, -8.854e-5
0.550, 1.533e-6, -8.839e-5
0.540, 1.674e-6, -8.822e-5
0.530, 1.846e-6, -8.803e-5
0.520, 2.022e-6, -8.783e-5
0.510, 2.232e-6, -8.761e-5
0.500, 2.483e-6, -8.736e-5
0.490, 2.715e-6, -8.709e-5
0.480, 2.992e-6, -8.679e-5
0.470, 3.412e-6, -8.645e-5
0.460, 3.753e-6, -8.607e-5
0.450, 3.879e-6, -8.568e-5
0.440, 4.510e-6, -8.523e-5
0.430, 4.669e-6, -8.477e-5
0.420, 4.773e-6, -8.429e-5
0.410, 4.699e-6, -8.382e-5
0.400, 4.226e-6, -8.340e-5
0.390, 3.626e-6, -8.303e-5
0.380, 2.695e-6, -8.276e-5
0.370, 1.515e-6, -8.261e-5
0.360, 3.975e-7, -8.257e-5
0.350, -8.054e-7, -8.265e-5
0.340, -1.784e-6, -8.283e-5
0.330, -2.456e-6, -8.308e-5
0.320, -3.012e-6, -8.338e-5
0.310, -3.091e-6, -8.369e-5
0.300, -3.133e-6, -8.400e-5
0.290, -3.082e-6, -8.431e-5
0.280, -2.697e-6, -8.458e-5
0.270, -2.404e-6, -8.482e-5
0.260, -2.153e-6, -8.504e-5
0.250, -1.806e-6, -8.522e-5
0.240, -1.070e-6, -8.532e-5
0.230, -9.025e-7, -8.541e-5
0.220, -6.234e-7, -8.548e-5
0.210, -1.072e-7, -8.549e-5
0.200, 1.589e-7, -8.547e-5
0.190, 2.723e-7, -8.544e-5
0.180, 8.576e-7, -8.536e-5
0.170, 9.578e-7, -8.526e-5
0.160, 1.097e-6, -8.515e-5
0.150, 1.282e-6, -8.502e-5
0.140, 1.444e-6, -8.488e-5
0.130, 1.496e-6, -8.473e-5
0.120, 1.544e-6, -8.458e-5
0.110, 1.587e-6, -8.442e-5
0.100, 1.645e-6, -8.425e-5
0.090, 1.839e-6, -8.407e-5
0.080, 1.923e-6, -8.388e-5
0.070, 1.710e-6, -8.370e-5
0.060, 1.573e-6, -8.355e-5
0.050, 1.752e-6, -8.337e-5
0.040, 1.888e-6, -8.318e-5
0.030, 1.819e-6, -8.300e-5
0.020, 1.894e-6, -8.281e-5
0.010, 2.039e-6, -8.261e-5
0.000, 1.943e-6, -8.241e-5
-0.010, 1.884e-6, -8.223e-5
-0.020, 2.064e-6, -8.202e-5
-0.030, 2.099e-6, -8.181e-5
-0.040, 1.801e-6, -8.163e-5
-0.050, 2.317e-6, -8.140e-5
-0.060, 2.237e-6, -8.117e-5
-0.070, 2.376e-6, -8.094e-5
-0.080, 2.441e-6, -8.069e-5
-0.090, 3.212e-6, -8.037e-5
-0.100, 2.808e-6, -8.009e-5
-0.110, 3.187e-6, -7.977e-5
-0.120, 3.599e-6, -7.941e-5
-0.130, 3.580e-6, -7.905e-5
-0.140, 3.631e-6, -7.869e-5
-0.150, 3.761e-6, -7.831e-5
-0.160, 3.536e-6, -7.796e-5
-0.170, 3.693e-6, -7.759e-5
-0.180, 3.814e-6, -7.721e-5
-0.190, 3.956e-6, -7.681e-5
-0.200, 3.974e-6, -7.642e-5
-0.210, 4.367e-6, -7.598e-5
-0.220, 4.370e-6, -7.554e-5
-0.230, 4.180e-6, -7.513e-5
-0.240, 4.665e-6, -7.466e-5
-0.250, 4.199e-6, -7.424e-5
-0.260, 4.443e-6, -7.379e-5
-0.270, 4.742e-6, -7.332e-5
-0.280, 4.835e-6, -7.284e-5
-0.290, 5.136e-6, -7.232e-5
-0.300, 2.990e-6, -7.202e-5

Segment 5:
-0.290, 1.038e-6, -7.192e-5
-0.280, 2.857e-7, -7.189e-5
-0.270, 5.293e-7, -7.184e-5
-0.260, 6.441e-8, -7.183e-5
-0.250, -1.610e-7, -7.185e-5
