Nov. 2, 2023   12:55:03
Cyclic Voltammetry
File: c:\users\dell\desktop\电化学数据\114514\oxide_str_air.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = -0.25
High E (V) = 1.25
Low E (V) = -0.3
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 8
Sample Interval (V) = 0.01
Quiet Time (sec) = 1
Sensitivity (A/V) = 1e-5

Segment 1:
Segment 2:
Ep = 0.280V
ip = 1.748e-5A
Ah = 2.269e-5C

Ep = 0.140V
ip = 4.916e-6A
Ah = 7.617e-7C

Ep = -0.240V
ip = 9.030e-7A
Ah = 4.800e-7C

Segment 3:
Segment 4:
Ep = 0.330V
ip = 1.736e-5A
Ah = 1.694e-5C

Segment 5:
Segment 6:
Ep = 0.310V
ip = 1.853e-5A
Ah = 1.924e-5C

Ep = -0.120V
ip = 2.215e-6A
Ah = 2.054e-6C

Segment 7:
Segment 8:
Ep = 0.350V
ip = 1.817e-5A
Ah = 1.446e-5C

Ep = -0.240V
ip = 2.796e-6A
Ah = 8.569e-7C

Potential/V, Current/A, Charge/C
0.610, 9.832e-7, 1.076e-4
0.600, 1.051e-6, 1.077e-4
0.590, 1.157e-6, 1.078e-4
0.580, 1.251e-6, 1.079e-4
0.570, 1.360e-6, 1.080e-4
0.560, 1.493e-6, 1.082e-4
0.550, 1.610e-6, 1.083e-4
0.540, 1.776e-6, 1.085e-4
0.530, 1.965e-6, 1.087e-4
0.520, 2.164e-6, 1.089e-4
0.510, 2.436e-6, 1.092e-4
0.500, 2.736e-6, 1.095e-4
0.490, 3.107e-6, 1.098e-4
0.480, 3.593e-6, 1.101e-4
0.470, 4.181e-6, 1.105e-4
0.460, 4.958e-6, 1.110e-4
0.450, 5.931e-6, 1.116e-4
0.440, 7.094e-6, 1.123e-4
0.430, 8.538e-6, 1.132e-4
0.420, 1.016e-5, 1.142e-4
0.410, 1.192e-5, 1.154e-4
0.400, 1.370e-5, 1.168e-4
0.390, 1.537e-5, 1.183e-4
0.380, 1.698e-5, 1.200e-4
0.370, 1.846e-5, 1.219e-4
0.360, 1.928e-5, 1.238e-4
0.350, 1.941e-5, 1.257e-4
0.340, 2.002e-5, 1.277e-4
0.330, 1.971e-5, 1.297e-4
0.320, 1.915e-5, 1.316e-4
0.310, 1.810e-5, 1.334e-4
0.300, 1.816e-5, 1.352e-4
0.290, 1.967e-5, 1.372e-4
0.280, 2.199e-5, 1.394e-4
0.270, 2.086e-5, 1.415e-4
0.260, 2.105e-5, 1.436e-4
0.250, 2.088e-5, 1.457e-4
0.240, 2.024e-5, 1.477e-4
0.230, 2.053e-5, 1.498e-4
0.220, 1.926e-5, 1.517e-4
0.210, 1.762e-5, 1.534e-4
0.200, 1.714e-5, 1.552e-4
0.190, 1.708e-5, 1.569e-4
0.180, 1.717e-5, 1.586e-4
0.170, 1.702e-5, 1.603e-4
0.160, 1.875e-5, 1.622e-4
0.150, 1.988e-5, 1.642e-4
0.140, 2.335e-5, 1.665e-4
0.130, 2.089e-5, 1.686e-4
0.120, 2.139e-5, 1.707e-4
0.110, 2.015e-5, 1.727e-4
0.100, 2.137e-5, 1.749e-4
0.090, 2.098e-5, 1.770e-4
0.080, 2.206e-5, 1.792e-4
0.070, 2.254e-5, 1.814e-4
0.060, 2.199e-5, 1.836e-4
0.050, 2.035e-5, 1.857e-4
0.040, 2.101e-5, 1.878e-4
0.030, 2.259e-5, 1.900e-4
0.020, 2.139e-5, 1.922e-4
0.010, 1.894e-5, 1.941e-4
0.000, 1.966e-5, 1.960e-4
-0.010, 2.100e-5, 1.981e-4
-0.020, 2.076e-5, 2.002e-4
-0.030, 2.248e-5, 2.024e-4
-0.040, 2.427e-5, 2.049e-4
-0.050, 2.407e-5, 2.073e-4
-0.060, 2.207e-5, 2.095e-4
-0.070, 2.175e-5, 2.117e-4
-0.080, 2.092e-5, 2.138e-4
-0.090, 2.096e-5, 2.158e-4
-0.100, 2.057e-5, 2.179e-4
-0.110, 2.136e-5, 2.200e-4
-0.120, 2.246e-5, 2.223e-4
-0.130, 2.187e-5, 2.245e-4
-0.140, 2.267e-5, 2.267e-4
-0.150, 2.113e-5, 2.289e-4
-0.160, 2.120e-5, 2.310e-4
-0.170, 2.235e-5, 2.332e-4
-0.180, 2.402e-5, 2.356e-4
-0.190, 2.237e-5, 2.378e-4
-0.200, 2.219e-5, 2.401e-4
-0.210, 2.289e-5, 2.424e-4
-0.220, 2.431e-5, 2.448e-4
-0.230, 2.429e-5, 2.472e-4
-0.240, 2.524e-5, 2.497e-4
-0.250, 2.413e-5, 2.522e-4
-0.260, 2.406e-5, 2.546e-4
-0.270, 2.423e-5, 2.570e-4
-0.280, 2.483e-5, 2.595e-4
-0.290, 2.534e-5, 2.620e-4
-0.300, 2.031e-5, 2.640e-4

Segment 3:
-0.290, 1.737e-5, 2.658e-4
-0.280, 1.817e-5, 2.676e-4
-0.270, 1.738e-5, 2.693e-4
-0.260, 1.607e-5, 2.709e-4
-0.250, 1.662e-5, 2.726e-4
-0.240, 1.847e-5, 2.744e-4
-0.230, 1.863e-5, 2.763e-4
-0.220, 1.833e-5, 2.781e-4
-0.210, 1.727e-5, 2.799e-4
-0.200, 1.629e-5, 2.815e-4
-0.190, 1.702e-5, 2.832e-4
-0.180, 1.963e-5, 2.852e-4
-0.170, 2.014e-5, 2.872e-4
-0.160, 1.973e-5, 2.891e-4
-0.150, 1.996e-5, 2.911e-4
-0.140, 2.136e-5, 2.933e-4
-0.130, 1.981e-5, 2.953e-4
-0.120, 1.916e-5, 2.972e-4
-0.110, 1.698e-5, 2.989e-4
-0.100, 1.622e-5, 3.005e-4
-0.090, 1.478e-5, 3.020e-4
-0.080, 1.593e-5, 3.036e-4
-0.070, 2.116e-5, 3.057e-4
-0.060, 1.942e-5, 3.076e-4
-0.050, 1.941e-5, 3.096e-4
-0.040, 1.960e-5, 3.115e-4
-0.030, 1.753e-5, 3.133e-4
-0.020, 1.654e-5, 3.149e-4
-0.010, 1.625e-5, 3.166e-4
-0.000, 1.826e-5, 3.184e-4
0.010, 1.727e-5, 3.201e-4
0.020, 1.700e-5, 3.218e-4
0.030, 1.903e-5, 3.237e-4
0.040, 1.811e-5, 3.255e-4
0.050, 1.869e-5, 3.274e-4
0.060, 2.141e-5, 3.295e-4
0.070, 1.939e-5, 3.315e-4
0.080, 1.729e-5, 3.332e-4
0.090, 1.723e-5, 3.349e-4
0.100, 1.791e-5, 3.367e-4
0.110, 1.892e-5, 3.386e-4
0.120, 2.045e-5, 3.406e-4
0.130, 1.908e-5, 3.426e-4
0.140, 1.849e-5, 3.444e-4
0.150, 2.009e-5, 3.464e-4
0.160, 1.948e-5, 3.484e-4
0.170, 1.859e-5, 3.502e-4
0.180, 1.830e-5, 3.521e-4
0.190, 1.898e-5, 3.539e-4
0.200, 1.736e-5, 3.557e-4
0.210, 1.643e-5, 3.573e-4
0.220, 1.609e-5, 3.589e-4
0.230, 1.563e-5, 3.605e-4
0.240, 1.532e-5, 3.620e-4
0.250, 1.537e-5, 3.636e-4
0.260, 1.466e-5, 3.650e-4
0.270, 1.656e-5, 3.667e-4
0.280, 1.754e-5, 3.684e-4
0.290, 1.768e-5, 3.702e-4
0.300, 1.704e-5, 3.719e-4
0.310, 1.602e-5, 3.735e-4
0.320, 1.559e-5, 3.751e-4
0.330, 1.467e-5, 3.765e-4
0.340, 1.438e-5, 3.780e-4
0.350, 1.403e-5, 3.794e-4
0.360, 1.474e-5, 3.809e-4
0.370, 1.431e-5, 3.823e-4
0.380, 1.430e-5, 3.837e-4
0.390, 1.482e-5, 3.852e-4
0.400, 1.307e-5, 3.865e-4
0.410, 1.224e-5, 3.877e-4
0.420, 1.266e-5, 3.890e-4
0.430, 1.188e-5, 3.902e-4
0.440, 1.194e-5, 3.914e-4
0.450, 1.156e-5, 3.925e-4
0.460, 1.029e-5, 3.936e-4
0.470, 9.232e-6, 3.945e-4
0.480, 8.178e-6, 3.953e-4
0.490, 7.260e-6, 3.960e-4
0.500, 6.010e-6, 3.966e-4
0.510, 5.004e-6, 3.971e-4
0.520, 4.052e-6, 3.975e-4
0.530, 3.155e-6, 3.979e-4
0.540, 2.410e-6, 3.981e-4
0.550, 1.632e-6, 3.983e-4
0.560, 9.407e-7, 3.984e-4
0.570, 3.312e-7, 3.984e-4
0.580, -2.677e-7, 3.984e-4
0.590, -7.346e-7, 3.983e-4
0.600, -1.069e-6, 3.982e-4
0.610, -1.382e-6, 3.980e-4
0.620, -1.577e-6, 3.979e-4
0.630, -1.754e-6, 3.977e-4
0.640, -1.893e-6, 3.975e-4
0.650, -1.967e-6, 3.973e-4
0.660, -2.068e-6, 3.971e-4
0.670, -2.106e-6, 3.969e-4
0.680, -2.133e-6, 3.967e-4
0.690, -2.180e-6, 3.965e-4
0.700, -2.181e-6, 3.963e-4
0.710, -2.212e-6, 3.960e-4
0.720, -2.237e-6, 3.958e-4
0.730, -2.228e-6, 3.956e-4
0.740, -2.257e-6, 3.954e-4
0.750, -2.257e-6, 3.951e-4
0.760, -2.263e-6, 3.949e-4
0.770, -2.294e-6, 3.947e-4
0.780, -2.286e-6, 3.944e-4
0.790, -2.307e-6, 3.942e-4
0.800, -2.328e-6, 3.940e-4
0.810, -2.333e-6, 3.938e-4
0.820, -2.368e-6, 3.935e-4
0.830, -2.387e-6, 3.933e-4
0.840, -2.407e-6, 3.930e-4
0.850, -2.451e-6, 3.928e-4
0.860, -2.460e-6, 3.925e-4
0.870, -2.497e-6, 3.923e-4
0.880, -2.533e-6, 3.920e-4
0.890, -2.549e-6, 3.918e-4
0.900, -2.592e-6, 3.915e-4
0.910, -2.615e-6, 3.913e-4
0.920, -2.640e-6, 3.910e-4
0.930, -2.688e-6, 3.907e-4
0.940, -2.698e-6, 3.905e-4
0.950, -2.732e-6, 3.902e-4
0.960, -2.762e-6, 3.899e-4
0.970, -2.777e-6, 3.896e-4
0.980, -2.812e-6, 3.894e-4
0.990, -2.827e-6, 3.891e-4
1.000, -2.844e-6, 3.888e-4
1.010, -2.880e-6, 3.885e-4
1.020, -2.888e-6, 3.882e-4
1.030, -2.911e-6, 3.879e-4
1.040, -2.931e-6, 3.876e-4
1.050, -2.934e-6, 3.873e-4
1.060, -2.967e-6, 3.870e-4
1.070, -2.971e-6, 3.867e-4
1.080, -2.990e-6, 3.864e-4
1.090, -3.015e-6, 3.861e-4
1.100, -3.020e-6, 3.858e-4
1.110, -3.051e-6, 3.855e-4
1.120, -3.080e-6, 3.852e-4
1.130, -3.100e-6, 3.849e-4
1.140, -3.146e-6, 3.846e-4
1.150, -3.178e-6, 3.843e-4
1.160, -3.225e-6, 3.840e-4
1.170, -3.294e-6, 3.836e-4
1.180, -3.353e-6, 3.833e-4
1.190, -3.444e-6, 3.830e-4
1.200, -3.545e-6, 3.826e-4
1.210, -3.657e-6, 3.822e-4
1.220, -3.811e-6, 3.818e-4
1.230, -3.972e-6, 3.815e-4
1.240, -4.172e-6, 3.810e-4
1.250, -3.615e-6, 3.807e-4

Segment 4:
1.240, -2.558e-6, 3.804e-4
1.230, -1.939e-6, 3.802e-4
1.220, -1.513e-6, 3.801e-4
1.210, -1.216e-6, 3.800e-4
1.200, -1.017e-6, 3.798e-4
1.190, -8.479e-7, 3.798e-4
1.180, -7.314e-7, 3.797e-4
1.170, -6.375e-7, 3.796e-4
1.160, -5.580e-7, 3.796e-4
1.150, -5.018e-7, 3.795e-4
1.140, -4.468e-7, 3.795e-4
1.130, -4.018e-7, 3.794e-4
1.120, -3.698e-7, 3.794e-4
1.110, -2.975e-7, 3.794e-4
1.100, -2.525e-7, 3.793e-4
1.090, -2.086e-7, 3.793e-4
1.080, -1.650e-7, 3.793e-4
1.070, -1.517e-7, 3.793e-4
1.060, -1.292e-7, 3.793e-4
1.050, -1.061e-7, 3.793e-4
1.040, -9.707e-8, 3.793e-4
1.030, -6.906e-8, 3.793e-4
1.020, -6.187e-8, 3.792e-4
1.010, -5.278e-8, 3.792e-4
1.000, -2.490e-8, 3.792e-4
0.990, -1.764e-8, 3.792e-4
0.980, -1.089e-9, 3.792e-4
0.970, 1.724e-8, 3.792e-4
0.960, 2.057e-8, 3.792e-4
0.950, 4.275e-8, 3.792e-4
0.940, 5.420e-8, 3.792e-4
0.930, 6.423e-8, 3.793e-4
0.920, 8.606e-8, 3.793e-4
0.910, 8.992e-8, 3.793e-4
0.900, 1.071e-7, 3.793e-4
0.890, 1.307e-7, 3.793e-4
0.880, 1.331e-7, 3.793e-4
0.870, 1.568e-7, 3.793e-4
0.860, 1.709e-7, 3.793e-4
0.850, 1.784e-7, 3.794e-4
0.840, 2.068e-7, 3.794e-4
0.830, 2.166e-7, 3.794e-4
0.820, 2.332e-7, 3.794e-4
0.810, 2.604e-7, 3.795e-4
0.800, 2.665e-7, 3.795e-4
0.790, 2.920e-7, 3.795e-4
0.780, 3.138e-7, 3.795e-4
0.770, 3.304e-7, 3.796e-4
0.760, 3.658e-7, 3.796e-4
0.750, 3.814e-7, 3.796e-4
0.740, 4.092e-7, 3.797e-4
0.730, 4.435e-7, 3.797e-4
0.720, 4.613e-7, 3.798e-4
0.710, 5.058e-7, 3.798e-4
0.700, 5.385e-7, 3.799e-4
0.690, 5.609e-7, 3.799e-4
0.680, 6.187e-7, 3.800e-4
0.670, 6.502e-7, 3.801e-4
0.660, 6.975e-7, 3.801e-4
0.650, 7.574e-7, 3.802e-4
0.640, 7.960e-7, 3.803e-4
0.630, 8.614e-7, 3.804e-4
0.620, 9.309e-7, 3.805e-4
0.610, 9.897e-7, 3.806e-4
0.600, 1.084e-6, 3.807e-4
0.590, 1.166e-6, 3.808e-4
0.580, 1.269e-6, 3.809e-4
0.570, 1.395e-6, 3.811e-4
0.560, 1.507e-6, 3.812e-4
0.550, 1.653e-6, 3.814e-4
0.540, 1.821e-6, 3.816e-4
0.530, 1.996e-6, 3.818e-4
0.520, 2.234e-6, 3.820e-4
0.510, 2.501e-6, 3.822e-4
0.500, 2.822e-6, 3.825e-4
0.490, 3.243e-6, 3.828e-4
0.480, 3.741e-6, 3.832e-4
0.470, 4.412e-6, 3.837e-4
0.460, 5.279e-6, 3.842e-4
0.450, 6.338e-6, 3.848e-4
0.440, 7.717e-6, 3.856e-4
0.430, 9.344e-6, 3.865e-4
0.420, 1.118e-5, 3.876e-4
0.410, 1.316e-5, 3.890e-4
0.400, 1.518e-5, 3.905e-4
0.390, 1.689e-5, 3.922e-4
0.380, 1.835e-5, 3.940e-4
0.370, 2.006e-5, 3.960e-4
0.360, 2.049e-5, 3.981e-4
0.350, 2.034e-5, 4.001e-4
0.340, 2.061e-5, 4.021e-4
0.330, 2.111e-5, 4.043e-4
0.320, 1.997e-5, 4.063e-4
0.310, 1.974e-5, 4.082e-4
0.300, 2.032e-5, 4.103e-4
0.290, 2.039e-5, 4.123e-4
0.280, 2.036e-5, 4.143e-4
0.270, 2.071e-5, 4.164e-4
0.260, 2.061e-5, 4.185e-4
0.250, 2.133e-5, 4.206e-4
0.240, 1.973e-5, 4.226e-4
0.230, 2.005e-5, 4.246e-4
0.220, 2.072e-5, 4.267e-4
0.210, 2.116e-5, 4.288e-4
0.200, 2.089e-5, 4.309e-4
0.190, 2.242e-5, 4.331e-4
0.180, 2.228e-5, 4.353e-4
0.170, 2.072e-5, 4.374e-4
0.160, 2.203e-5, 4.396e-4
0.150, 2.258e-5, 4.419e-4
0.140, 2.315e-5, 4.442e-4
0.130, 2.365e-5, 4.465e-4
0.120, 2.419e-5, 4.490e-4
0.110, 2.399e-5, 4.514e-4
0.100, 2.143e-5, 4.535e-4
0.090, 2.261e-5, 4.558e-4
0.080, 2.111e-5, 4.579e-4
0.070, 2.024e-5, 4.599e-4
0.060, 1.960e-5, 4.619e-4
0.050, 2.163e-5, 4.640e-4
0.040, 2.345e-5, 4.664e-4
0.030, 2.030e-5, 4.684e-4
0.020, 1.904e-5, 4.703e-4
0.010, 2.042e-5, 4.723e-4
0.000, 1.947e-5, 4.743e-4
-0.010, 2.049e-5, 4.763e-4
-0.020, 2.080e-5, 4.784e-4
-0.030, 2.134e-5, 4.806e-4
-0.040, 2.546e-5, 4.831e-4
-0.050, 2.746e-5, 4.858e-4
-0.060, 2.640e-5, 4.885e-4
-0.070, 2.632e-5, 4.911e-4
-0.080, 2.447e-5, 4.936e-4
-0.090, 2.501e-5, 4.961e-4
-0.100, 2.536e-5, 4.986e-4
-0.110, 2.565e-5, 5.012e-4
-0.120, 2.545e-5, 5.037e-4
-0.130, 2.431e-5, 5.061e-4
-0.140, 2.462e-5, 5.086e-4
-0.150, 2.496e-5, 5.111e-4
-0.160, 2.662e-5, 5.138e-4
-0.170, 2.743e-5, 5.165e-4
-0.180, 2.619e-5, 5.191e-4
-0.190, 2.538e-5, 5.217e-4
-0.200, 2.533e-5, 5.242e-4
-0.210, 2.496e-5, 5.267e-4
-0.220, 2.707e-5, 5.294e-4
-0.230, 2.964e-5, 5.324e-4
-0.240, 2.900e-5, 5.353e-4
-0.250, 2.802e-5, 5.381e-4
-0.260, 2.621e-5, 5.407e-4
-0.270, 2.686e-5, 5.434e-4
-0.280, 2.751e-5, 5.461e-4
-0.290, 2.652e-5, 5.488e-4
-0.300, 2.173e-5, 5.509e-4

Segment 5:
-0.290, 2.057e-5, 5.530e-4
-0.280, 1.979e-5, 5.550e-4
-0.270, 1.973e-5, 5.570e-4
-0.260, 1.947e-5, 5.589e-4
-0.250, 1.966e-5, 5.609e-4
-0.240, 2.013e-5, 5.629e-4
-0.230, 1.931e-5, 5.648e-4
-0.220, 2.037e-5, 5.668e-4
-0.210, 1.907e-5, 5.688e-4
-0.200, 1.995e-5, 5.707e-4
-0.190, 2.062e-5, 5.728e-4
-0.180, 1.944e-5, 5.748e-4
-0.170, 2.017e-5, 5.768e-4
-0.160, 2.132e-5, 5.789e-4
-0.150, 2.245e-5, 5.811e-4
-0.140, 2.464e-5, 5.836e-4
-0.130, 2.176e-5, 5.858e-4
-0.120, 2.161e-5, 5.880e-4
-0.110, 2.084e-5, 5.900e-4
